,AcceptsInsurance,AgesAllowed,Alcohol,Ambience,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BYOB,BYOBCorkage,BestNights,BestNights_friday,BestNights_monday,BestNights_saturday,BestNights_sunday,BestNights_thursday,BestNights_tuesday,BestNights_wednesday,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,HappyHour,HasTV,Music,Music_background_music,Music_dj,Music_jukebox,Music_karaoke,Music_live,Music_no_music,Music_video,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,business_id,stars
3279,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,False,Na,True,Na,Na,no,8mpIro7yAzGIlFZ4oVowBA,3.5
3280,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,True,1,False,Na,True,Na,Na,Na,CUqlihRjC98JKvR8YWkGFw,3.5
3281,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,Na,True,Na,Na,free,tmCLmE3yfILnCC1EwhJ8gA,2.5
3282,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,Na,Na,Na,Na,_6nBPPPoyrTtqD1pEEMgbw,3.0
3283,Na,Na,full_bar,Na,False,False,False,False,False,False,False,True,False,Na,Na,Na,True,False,True,False,True,False,False,True,Na,True,Na,True,False,False,False,False,Na,True,False,Na,Na,False,False,True,Na,False,False,False,True,True,True,True,True,Na,True,False,False,False,True,Na,False,average,Na,True,casual,False,True,2,True,True,True,no,Na,free,5miOOTlAtDJQtTwuQXgYxw,3.0
3284,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,True,True,Na,Na,free,ofXtrtsaKzPpVXFa8fHgiw,4.0
3285,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,dressy,False,True,3,True,Na,True,Na,Na,Na,FeYVr83ptxsLOAJJJri_Jg,3.0
3286,Na,Na,full_bar,Na,False,True,False,False,False,False,False,False,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,True,False,False,False,Na,True,Na,Na,False,False,Na,False,Na,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,False,True,3,True,True,True,Na,True,free,7ddnq3YQSKguGK15etqGLQ,3.0
3287,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,XUz8xTTdzmccXo9JWcemeg,4.5
3288,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,oxZmj2rq9U9smW7a6S2nJA,3.0
3289,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,False,1,False,Na,True,Na,Na,no,jCf84-Amxm91rbNAOJtAcg,3.5
3290,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,False,False,1,False,Na,True,Na,Na,Na,LWAMSzhYHe2fkA_QJOw1PQ,4.5
3291,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,Na,lo-GEcfXVGrDSDLtR5gI5w,4.5
3292,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,,Na,Na,Na,Na,Na,Na,False,False,Na,False,Na,True,True,Na,False,False,False,False,False,False,True,True,Na,True,False,False,False,False,False,False,average,Na,False,casual,False,True,1,False,False,True,yes,True,free,KQrgpqBmIsBbdAn6CnfgCA,3.5
3293,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,True,True,Na,Na,no,9rqcx3TaIo6Tkacr81JlYw,3.5
3294,Na,Na,none,Na,True,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,False,True,Na,Na,free,Z2NIEKTVVP2nEmOF4jNxqQ,4.5
3295,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,True,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,1,False,Na,True,Na,Na,free,G0tUd_gFsRMGY3HXQQ3FJQ,4.0
3296,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,Na,1,Na,Na,True,Na,Na,free,NeM7anGnTOTn7sEJavS3sw,4.5
3297,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,False,Na,True,Na,Na,free,mJ3KbEz2fEMTGXc30cz9Aw,3.0
3298,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,gXpGMGBAv1lfQEcPOzahag,4.5
3299,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Ny3fbYH-tFnSX9bvTQRvfw,4.0
3300,Na,Na,full_bar,Na,True,False,False,False,True,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,True,2,True,True,True,Na,True,free,vXhlnFw9k5ch1GVFOlddgQ,3.5
3301,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,True,Na,False,Na,True,Na,Na,Na,p5W1XIMcwYbVlLYyjwMs0Q,3.5
3302,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,pdn3iFRubS5SzkFL8J-32w,4.0
3303,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,SOxdLaL1Hni_lZ5Ph6Bdtg,3.5
3304,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,True,False,False,Na,False,Na,Na,Na,Na,False,False,Na,False,False,False,True,True,True,True,True,Na,False,False,False,False,False,False,False,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,77N3luh2YzfJFJGFIfqqbw,4.0
3305,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,ddgdt0ab4xY6iIqI5eX8Zw,3.0
3306,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,Na,Na,Na,Na,CVfiajCyFamUrvN0eKE_XA,4.5
3307,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,True,True,False,False,Na,True,Na,Na,True,Na,Na,True,Na,False,False,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,False,1,False,True,True,Na,True,no,-U_0rpIpGpOi-tokc91HUQ,4.5
3308,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,False,Na,True,Na,Na,Na,KlmsNi7qiQgC6yznyA0M0g,4.0
3309,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,True,2,False,Na,True,Na,Na,Na,rtj550X5w4tDWcTE8oAgew,3.0
3310,Na,Na,full_bar,Na,False,False,True,False,False,False,False,False,False,Na,Na,Na,True,False,True,True,False,False,False,False,Na,False,Na,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,False,False,False,True,False,True,False,True,Na,False,False,False,False,False,False,False,average,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,i-2OzvZUDtvKCMq1vcRSZg,4.5
3311,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,False,Na,True,Na,False,False,False,False,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,True,True,Na,True,free,W-oHC268qtnU6qUrpKW41A,4.5
3312,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,2,Na,Na,True,Na,Na,Na,B0FOnsE8Lnxp0NwSC2rkUg,3.5
3313,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,False,False,1,False,Na,True,Na,Na,free,5kA4hmzNNWGGrwvoiGnIrg,4.5
3314,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,Na,Na,Na,Na,U9KR7K5cdKy5kOr7UsG6EA,5.0
3315,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,True,Na,Na,Na,7QHDbb_AanjhiZtidPzuhw,4.5
3316,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,True,1,True,True,True,Na,Na,no,LLGGe9k7NTVy1Z2wH1_Uew,3.5
3317,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,True,1,False,Na,Na,Na,Na,free,mjLu2vhkeKKnchtqkylCbQ,3.5
3318,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,True,2,False,Na,True,Na,Na,no,7LlND5b0bjWylNBNQ-oZMA,2.5
3319,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,False,Na,True,Na,Na,Na,0tsl6aGhI-4nJgeVRfC3HQ,4.0
3320,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,True,False,True,True,False,False,False,True,Na,True,Na,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,False,False,False,False,False,False,False,loud,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,93otbGHE0s0m-lU1osvg9w,3.0
3321,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,free,LgvarcLVy6h7WiPKMRzz3Q,3.0
3322,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,False,True,True,True,False,False,False,True,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,False,False,True,Na,False,False,False,False,False,True,True,True,Na,False,False,False,False,False,False,False,very_loud,Na,False,casual,True,True,2,True,True,True,no,Na,free,-SChP5zffbKeXWsJ6Rz5ig,4.5
3323,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,Na,Na,Na,Na,giptYxR9l72ogEKaxqch4A,2.5
3324,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,True,2,True,Na,True,Na,Na,no,EYXBIYovE44vg-3Fk9BCsA,4.0
3325,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,False,False,False,False,True,True,Na,True,Na,False,False,False,False,False,False,False,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,Mh7C6p0KsuZLCB0vjrPgbQ,4.0
3326,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,True,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,False,Na,True,Na,Na,no,DkLkQTDISbGdEZXlVBdLmA,3.0
3327,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,UlAUTA0hVi48_k73HSeyzw,3.0
3328,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,Na,True,1,False,Na,Na,Na,Na,no,dUpQASSr7YfrfW1sB9Y-UA,3.0
3329,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1,Na,Na,Na,Na,Na,Na,VFnDUlklzBkal6Tlv0ns0w,4.5
3330,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,no,uA9tzuzID3t5yZ8rhZ1bQw,4.0
3331,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,False,1,False,Na,True,Na,Na,Na,eHRdn24LZYeRDSOQeCQtHw,4.5
3332,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,False,Na,True,Na,Na,paid,ia2QAAxIyjpyr99926QrFQ,4.0
3333,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,False,True,Na,Na,no,V4NwBv9O6DWTl36ZKZrfpw,2.0
3334,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,True,Na,Na,free,sWF353lIGUQVpvG_n-J2bw,5.0
3335,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,False,Na,True,Na,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,False,True,Na,Na,free,MiqI3DMf48AJQbfoG6fTRA,3.0
3336,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,True,Na,True,Na,True,Na,Na,free,dulPV3NFShqR-lla6NHkvA,4.0
3337,Na,Na,beer_and_wine,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,True,True,Na,Na,no,rk12aZmkYJGv-N6kFLey6Q,3.5
3338,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,2,False,Na,True,Na,Na,Na,2s5M8rzI7fGSRbtgRc-erA,4.0
3339,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,True,2,False,Na,True,Na,Na,Na,J0UG_QARO4bwYlxfosP2aw,1.5
