,Unnamed: 0,AcceptsInsurance,AgesAllowed,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BYOB,BYOBCorkage,BestNights_friday,BestNights_monday,BestNights_saturday,BestNights_sunday,BestNights_thursday,BestNights_tuesday,BestNights_wednesday,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,HappyHour,HasTV,Music_background_music,Music_dj,Music_jukebox,Music_karaoke,Music_live,Music_no_music,Music_video,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,business_id,stars
3377,3377,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,jZARZjPedelwxgCmVRgBQg,4.0
3379,3379,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,very_loud,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,jd1rD7jr-_zI46Oxh5lDLA,3.5
3382,3382,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,no,jei_nG0uhrvTSXEFL2K9bw,3.0
3389,3389,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,False,2,False,False,True,Na,Na,no,jnxt9D-rkZ3j2Qg4Afux3w,3.5
3391,3391,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,no,jpOT1ctnCzl-zWXR4Uyu1A,3.5
3398,3398,Na,Na,full_bar,False,True,False,False,False,False,False,False,False,Na,Na,False,False,False,False,True,False,False,True,Na,True,False,True,False,False,False,Na,True,False,Na,Na,Na,Na,True,False,False,True,True,False,True,Na,True,False,False,False,False,False,False,False,average,Na,True,casual,True,True,2,True,Na,True,Na,Na,free,juu7S1nP5eirbeJ8-rfguw,3.5
3402,3402,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,True,True,Na,Na,no,jz4jg_OTw32IMr_sXFwj9Q,4.0
3411,3411,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,True,True,1,False,Na,True,Na,Na,no,k4Vhhh4h4cNCQmnxWiy79Q,4.0
3416,3416,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,False,False,True,False,False,False,False,False,Na,True,False,True,True,False,False,Na,True,False,Na,Na,Na,Na,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,no,k7WRPbDd7rztjHcGGkEjlw,4.0
3417,3417,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,False,1,False,Na,True,Na,Na,Na,k9pQa-48qARibpa-Yf0xYQ,4.5
3428,3428,Na,Na,none,False,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,False,2,False,Na,True,Na,Na,Na,kL5LI_GYZJkkP73wl0Qtlw,2.5
3430,3430,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,False,True,2,True,Na,True,Na,Na,Na,kOwqaU2yyIY67c1I4k6TPQ,5.0
3444,3444,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,True,True,Na,Na,Na,keOzwoc28Iac5mA8FD93uA,4.5
3447,3447,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,Na,casual,True,True,1,False,Na,True,Na,Na,Na,khSsfe3MUunPsJowDEuFvg,3.5
3449,3449,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,3,True,Na,True,Na,Na,free,kk9nsQoZmqiZemDlGU3S1Q,1.0
3452,3452,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,False,1,False,Na,True,Na,Na,Na,kmq0Y15icHK36kpJyho_Zw,4.0
3454,3454,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,2,False,Na,True,Na,Na,Na,kolFb44M7k9c0-tZL2D_Cg,4.0
3455,3455,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,False,2,False,Na,True,Na,Na,no,koqazXBW7wAZVry72u5vEw,3.0
3463,3463,Na,Na,beer_and_wine,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,True,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,kwMJ4KfhEcrk9jiMe-S6wQ,4.0
3467,3467,Na,Na,none,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,False,1,False,False,True,Na,Na,no,kzCG-KC3YVrQs7l-0d0b1w,3.5
3468,3468,Na,Na,none,False,False,False,False,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,True,True,Na,Na,no,kzbH1_l7VTSfFFcwTqY6vA,4.0
3471,3471,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,Na,l1hqzJAIYEs3NQYqjH_kxA,2.5
3475,3475,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,no,l8IqBeFXK3dqFEs7YL3ukg,3.5
3476,3476,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,Na,True,2,Na,Na,True,Na,Na,Na,lBNPDcSvmUbq7W69HvmRTA,2.0
3478,3478,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,lFSF5XRwn-ibJLj5efDIjg,5.0
3480,3480,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,False,True,False,False,False,True,True,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,True,Na,True,no,Na,free,lJbxQFXqbgKBdHPKKxROMQ,3.0
3481,3481,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,Na,1,False,Na,True,Na,True,no,lJc5WljtIAI6hBqzKbn_HQ,4.0
3484,3484,Na,Na,none,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,True,False,False,Na,False,Na,Na,False,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,False,1,False,False,True,Na,True,free,lK_iVjCur58if_XcbENGqg,4.0
3487,3487,Na,Na,full_bar,True,False,False,True,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,False,False,True,True,False,Na,True,False,Na,Na,Na,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,average,Na,True,casual,False,True,2,False,True,True,no,True,free,lNVg4jtfTEIAtOkA_0aEPQ,4.0
3498,3498,Na,Na,none,False,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,False,1,False,False,True,Na,Na,no,lTG46zyVkZOk6RAR17kqQQ,2.5
3500,3500,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,False,Na,True,Na,Na,Na,lU5SyqwRlKS7cNj2DrCpGA,3.5
3504,3504,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,2,False,Na,True,Na,Na,Na,lXYU0X8_lYMjdwtOIE2ftQ,4.0
3509,3509,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,no,laAnd3e8T_8WG-weL2zikA,4.5
3521,3521,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,Na,lo-GEcfXVGrDSDLtR5gI5w,4.5
3524,3524,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,True,2,False,Na,True,Na,Na,no,lqwx4u_BFK8bgd91O-L1hg,3.0
3544,3544,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,True,Na,True,Na,Na,no,mEnJaayTlrP1WYPBWNhkUg,4.0
3549,3549,Na,Na,none,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,True,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,Na,True,Na,Na,no,mJ24zWo_FdE3_9v24sqFiw,3.5
3550,3550,Na,Na,none,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,False,Na,True,Na,Na,free,mJ3KbEz2fEMTGXc30cz9Aw,3.0
3551,3551,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,True,Na,Na,True,Na,Na,True,False,True,True,False,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,False,True,Na,True,free,mJAqx7wK33gFt4MjN_1aDg,4.5
3554,3554,Na,Na,beer_and_wine,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,True,1,False,True,True,Na,Na,no,mKcCsAUf0lDtL8qWfQCDqg,3.5
3556,3556,Na,Na,beer_and_wine,False,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,False,1,False,Na,True,Na,Na,no,mLP-jIIRdoaYM7fJqqFurw,4.0
3559,3559,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,1,False,Na,True,Na,Na,no,mPautiUsJGa4EsyY4ZCAqQ,2.5
3560,3560,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,True,3,Na,True,True,Na,Na,Na,mPoRkgDfkap_cwigLmRwxg,3.5
3562,3562,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,False,1,False,Na,True,Na,Na,no,mQ_aMzTnkHSpbgdnOryeDA,3.5
3567,3567,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,no,mUONuCWBKukMO2uyVxLY5Q,3.5
3568,3568,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,False,2,False,Na,True,Na,Na,no,mV6lTLYdIjPcyFKugQq1Zw,1.0
3581,3581,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,Na,mfhTOzsHShrvfa7DzTIDPA,3.0
3583,3583,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,Na,2,False,Na,True,Na,Na,Na,mmPzI2wqydgfh7_hjORBMQ,3.0
3587,3587,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,True,1,False,False,True,Na,Na,no,mpu9vXwm57D3IKuLn13zjA,3.5
3588,3588,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,Na,Na,Na,True,Na,Na,Na,mqDh5Nr01wNP-1sPcwxAcQ,3.5
3596,3596,Na,Na,none,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,muFJIZKZwbAfy_pEFKF_pw,4.5
3599,3599,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,True,True,Na,Na,Na,True,Na,Na,Na,mxZQQwT8VkoPGH0-1pbXZQ,2.5
3603,3603,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,loud,Na,False,casual,True,Na,2,False,Na,True,Na,Na,Na,n9PgccTPsLxgYL6ZCkxDMQ,3.0
3606,3606,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,True,2,True,Na,True,Na,Na,no,nAtU9E0KNvH5w9-LpawBzA,3.0
3609,3609,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,1,Na,Na,True,Na,Na,Na,nEM2L6X1lp0H44DwTTLy0Q,4.0
3622,3622,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1,Na,Na,Na,Na,Na,Na,nYFhYM9JQbWnxI3zEd-gug,4.5
3639,3639,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,1,False,Na,True,Na,Na,free,njdz0sOFfsawcBi6jpKNhA,3.5
3640,3640,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,False,1,False,Na,True,Na,Na,Na,njmcKc7_7evWjUcrutdRkg,4.5
3643,3643,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,1,False,Na,True,Na,Na,Na,nkM9exy9vHB65VZH8k4FKw,3.0
3645,3645,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,nlEw8XVhQ5CTEr60xaE4Pg,3.5
3654,3654,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,True,False,2,False,Na,True,Na,Na,no,nqcpabHusqPmCoel5U6SPg,4.5
3661,3661,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,Na,True,Na,Na,Na,nwNdRUbU0_JnISxvdDfWtQ,4.0
3665,3665,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,Na,Na,Na,Na,nxlgV2rfvtZtifUImYkWAQ,5.0
3670,3670,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,o2UAUbXSNRrqleXtSMLniA,2.0
3671,3671,Na,Na,none,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,False,2,False,Na,True,Na,Na,no,o47aY911-1rK9tHeXOWxFg,4.0
