"business_id","stars","averageworkingtime","totalworkingtime","days"
"oia3V-RDZepljWUGCRVdaw",3.5,NA,NA,NA
"F2Sz8PJ5j1JSwFNsB4bb3w",3.5,5.57142857142857,39,7
"T8c7Yl2Xp3cUkSfiRZpKMA",4,11.5,69,6
"48nQpsNiVcnTR0nXxsg7yA",4,7.07142857142857,49.5,7
"HzOYnyPrh24YONMUecuzlg",3.5,NA,NA,NA
"dAcaMSkrpYUZocqrLvOzRQ",3.5,11,66,6
"w-zxCi0z3CokbN-GOiiUog",5,NA,NA,NA
"U-2-_MrmHPawNcGRYRoDqw",5,12,84,7
"tFlQiwIH0MyYeajld8BheQ",2.5,NA,NA,NA
"XMCNABugc_Pw3g4LohYZww",1,19,133,7
"Rwahe1zbFpw6VIjb5ngZeg",4,5,15,3
"j4Tp1IwpiprXvLWlx8qUaA",2.5,11.7857142857143,82.5,7
"-s3nJbZRXLMSpwud22iIPA",2.5,NA,NA,NA
"YqcgdLRoTwS74fPv-ZCRsg",2.5,5.41666666666667,32.5,6
"TY_kMmCM_3JSs14NFUvO_g",3.5,13.1666666666667,79,6
"ZHYSz-c2GEbCfQmxTIZ7gg",3.5,13,91,7
"CFBDAdWVxOhFFRTa5Fp30Q",3.5,NA,NA,NA
"BtcxknU-6axQwOhXvv9xkQ",4,9,54,6
"7ndalFukYiEalNeN4eL9vQ",3.5,7.71428571428571,54,7
"q1XzmZ2afZQ8S7Ka34-xyQ",3,12,84,7
"NVqJEUQnvdm4eTXhb3TcHQ",5,NA,NA,NA
"ZH_QCa8_ryVdIb6sSsyCeg",2.5,NA,NA,NA
"DYvOxb5I877pIQyILe7oUA",3,12.1428571428571,85,7
"l0pf71mxpV1f_po1W5w1Lw",2.5,13.1428571428571,92,7
"qNRyP8ItRICZOnKS4jf5ig",2,15.4285714285714,108,7
"uBroDHaLcXSE24c8EhPvmw",4,9.33333333333333,56,6
"esF6vzW_Owwxj3s5I6nlvg",4,NA,NA,NA
"EfEa965NrYsNBTc6EFNSvA",3.5,13.2857142857143,93,7
"8qNOI6Q1-rJrvWWD5Btz6w",3,NA,NA,NA
"u0F9WJbECpg5fEesAx94xA",4.5,12.5714285714286,88,7
"XMJpOti7qAamQFfHJwFBSQ",3.5,9,63,7
"tzUwZKhtDX7QixvXex-wZw",3.5,9.66666666666667,58,6
"rXULENMtBohv3485zqG0XA",4,9.66666666666667,58,6
"Pn1f4xiZoynF0nDb-vtY0A",3,15,105,7
"FcXGZFrVPaKfe3wJZibfCw",4,12.8571428571429,90,7
"uUAWbVSARYcuS34rOT-X7A",4,4.75,28.5,6
"rLNIlmJ71srkLoMFfGMvyQ",4.5,9.5,57,6
"yIMZ8XeGJePfYWr7BBNzww",3,11,77,7
"RSndNUTD8MpDQiotoTS29A",2,NA,NA,NA
"MUS89o9JnvfqsDhFcW1Cfg",4.5,9.66666666666667,58,6
"4C2anQCXmR88Kz0Y3FO7Ww",3.5,NA,NA,NA
"815I4_qtNd9Whd5joLZhAQ",2,13.9285714285714,97.5,7
"5ZrQ8VhqXyitSY_dLyHa-Q",4.5,11.2857142857143,79,7
"gndb2XMDHYI5OEDvwEKwaQ",2.5,13.7857142857143,96.5,7
"Uh6EhbFKgQlhVpfvnqsfHA",4.5,10.3571428571429,72.5,7
"MEyguHG-U-Fy1qkK_Yf_FQ",3,13,78,6
"YTvmCEf-udtvxPglJ5L1iA",4,10.4285714285714,73,7
"_Oe8NDjmeYkkHFs7f8CekA",4,6,30,5
"HM8zaHcswoJWqIsePnxW7A",3,8.71428571428571,61,7
"CZMubW8II3eoXjTao-1aqg",2.5,13.0714285714286,91.5,7
"z36agKJZm458stAJI0PPEA",4.5,11,66,6
"SLlQSsSHukMz4-3-eaOgUA",2.5,15.5,93,6
"LDIl863KlzNr8hmBXupkdg",4,NA,NA,NA
"MqBn0tb5rELHo6d9-8l-eA",2.5,NA,NA,NA
"fTinoZylgiozO8-LRy4REg",1,NA,NA,NA
"mc5Ha4QyQZvU7fzr-ubhhw",4,10.5833333333333,63.5,6
"IPpz3dROk6PBhiYM-DEISw",3.5,10.8571428571429,76,7
"jei_nG0uhrvTSXEFL2K9bw",3,11.1428571428571,78,7
"oCxmsvKbLr2Ggj31XjR-2A",2.5,NA,NA,NA
"bZpVmhdKkNCDpdRO-bFMfw",4,11.2857142857143,79,7
"AspFf1d9sRaUloPJAHMqAg",3.5,10,60,6
"evakMk_jHxl2vQ5gvI43aA",2.5,17,119,7
"2p_xWNAGm_5sVvr_Vs6mlw",3.5,13.5714285714286,95,7
"NuFfgfXL_0OXFZ93oABgUA",2.5,10.2857142857143,72,7
"v2LLg08clPWKyNQFBVlZXg",3.5,8,40,5
"mpVeUxAW5zY3rrbdNFeDgg",4,NA,NA,NA
"MdR6htOIm-LF051qUCKmGg",3,NA,NA,NA
"Es0JayHVN_XPn1q5yFtn6g",2.5,NA,NA,NA
"bftSQN9eaE5EQBe3ZztN8Q",4,12.7857142857143,89.5,7
"b8ublvizuqIw3Ib8pK4fDw",3.5,11.1428571428571,78,7
"7l-CCyNnvT86GMR5EtYjog",4,12.6428571428571,88.5,7
"LRHlcXcNERVsekrngMLphA",3,NA,NA,NA
"mtIQi2repqcSioMnO0fymw",1,NA,NA,NA
"Ac-DbrST8bF9Cpge5D9_Cg",4,10.8571428571429,76,7
"YuEkAjS57Jv8C_NCMCLDUw",3.5,8.5,51,6
"kk9nsQoZmqiZemDlGU3S1Q",1,14.1428571428571,99,7
"1ofeAP5vdjnOSeO5S2pzSg",3,11.0714285714286,77.5,7
"Na4PriVltR13E48ZdVRl6A",4,18.5,129.5,7
"pTicp-twG6F1t8jzaoagAA",1,NA,NA,NA
"8mx_TpMhpFLdQi_K5aPdOg",2,11.3571428571429,79.5,7
"blq-6xx8vKcm1Va4LFSORg",4,4.3,21.5,5
"X3-ZauIT8o2tcoBHjYUKFw",3.5,NA,NA,NA
"o5rtJcyJ6xje1PFj_rhRTA",2,NA,NA,NA
"Qs_5WTpjfXI-BPO8F1s1OA",5,9.57142857142857,67,7
"cKM7-GGHYgXwTG4qjZ8xAg",3.5,11.2857142857143,79,7
"8L8QlR4XJeAblTKCqoDP0A",4,10.0714285714286,70.5,7
"G83Zm-rTz9MZqDk1n8QyuA",5,8.25,49.5,6
"TNx0JxH4iQg5trqIUxS0_A",3,12,84,7
"8DFecBZD_b4CAVhFLBp9hw",4.5,NA,NA,NA
"QcFZRiYVLFGTJhjJzPIJGA",2.5,NA,NA,NA
"XRgmzlUmapUGjs6uIWHgnQ",4,14.2857142857143,100,7
"7svK0DI4BOP0cqjSww7cZQ",1.5,24,168,7
"m4cp2Nz1rvFmdJkYEIqsKg",4.5,12.2857142857143,86,7
"a_J54DOnr3lv6rWRLYGj4Q",4,10.2857142857143,72,7
"T0dN9-NfwF_YD2fSQRu9AQ",3,15,105,7
"cvELVLQ4jbS5Qqbm79IxVA",3.5,NA,NA,NA
"mX9wWpoz1x6-snTvxlIOOg",4,10.3333333333333,62,6
"_9DqfW3Nv8Brb-1fz5XyOQ",3.5,12,84,7
"wmCBxE0PfLZD8sxIwAY59Q",4,12.8571428571429,90,7
"VBhPgceaKWOXT71d3Jp38w",4,5.14285714285714,36,7
"T4648Rp4gRKqKHVzQgQ3fA",3,NA,NA,NA
"04kZ5CSh6oKhI5huU5bLdg",3,13,91,7
"74O-ZufCco3hBcMQc3Vf8Q",2,8.5,51,6
"g4MOiCPPNBSuTm3BrYRtbg",4.5,4.5625,18.25,4
"UBLPiSqVisiksxWg1wplTg",2.5,NA,NA,NA
"8Vjpc7qYmNhc_S-g9bDozw",2.5,NA,NA,NA
"A0b7qkj-69ikXtcmaVqIMQ",3.5,NA,NA,NA
"mtUscPpaEpOpdBWDGXuNcA",3,NA,NA,NA
"uXjc2pnnhHXL-gXYYP0nWg",4.5,NA,NA,NA
"sReFrTIJ92iDprWD8dKAuw",3,NA,NA,NA
"hUHIahAcew5i39D_6ZqEmQ",3,9.71428571428571,68,7
"8B7A5KqrrbxOlCX66hqfOg",3,8.71428571428571,61,7
"FMaxf4K9yrHFdsp0qIK7GA",5,10.0833333333333,60.5,6
"plHKBwA18aWeP-TG8DC96Q",3.5,11.8571428571429,83,7
"tpJrlhn5QPI0ehDyYjN7qg",4.5,7.2,36,5
"wYPC1tpniUHEnttZkC9MiQ",4.5,6.28571428571429,44,7
"pvoJj_qlDAS-mcHj-SUWTw",3.5,12,60,5
"vWYK4XApgyT7mbtmNqIxxg",2.5,10.3333333333333,62,6
"cWsgD-u_TvTohsx6LSi9aQ",3,10.3333333333333,62,6
"aTysOdHgV9ghIR48l0nyOA",4,NA,NA,NA
"6urPcMO1PMEMhaC0ToNj1A",4.5,13,78,6
"Wj-73Uu3U79CGK_H_kyAsg",3,14.9285714285714,104.5,7
"Iko1Ic3XzHJb8UoZmpfmOw",4.5,11.7857142857143,82.5,7
"VaQhUU3P4Z5A3oYPsEMbkw",4.5,11.7142857142857,82,7
"kxAQGy2ZpguB7zn8Nqgb_g",3,NA,NA,NA
"_d69ooWJ_7AXYQRvVNSjmQ",2,NA,NA,NA
"BFYVjjBOWkIttKdSk6P6pg",3,NA,NA,NA
"nAS-0Tdn_TFdlMfNQfldYA",4,15.2,76,5
"8jxKi5Ji4yjpHUvrNviWhw",3.5,10.7142857142857,75,7
"dLc1d1zwd1Teu2QED5TmlA",4.5,12,84,7
"qYpaEjltL1xSxqx3VYpyGw",5,7.5,45,6
"rSO5PpuSbrSTonAeGcgoYA",4,NA,NA,NA
"jUxLgiiYKnsM238eUZUqlA",3,7.71428571428571,54,7
"EwraUz9DLJcMVnBVMGkBpA",4,10.8571428571429,76,7
"VVitum45kCla5xkyclh4uA",2,19.5357142857143,136.75,7
"kvim5yrDt-yTITij0OV7lg",4.5,7.33333333333333,44,6
"sxqn8ZC_sRTmnhFmrNgGrg",3,7.5,37.5,5
"KNpcPGqDORDdvtekXd348w",3.5,12.8571428571429,90,7
"xJTu-eNbVET4evm-eBVDzA",3.5,6.33333333333333,38,6
"jur5JyCaELZrYu2_EwCDhg",2.5,11,55,5
"6nY8KnhX75RM9mppJryu5Q",3.5,17.2857142857143,121,7
"5kUA_k-ua1wO68jZ1Yo74Q",4,10.0714285714286,70.5,7
"QQSlx-l_cfwkVrNwjV_HgQ",3,12.5714285714286,88,7
"0tn7GWwao_BhZJeTWkwcQA",3.5,NA,NA,NA
"VII-cR-cT9IMzxEtuUl4GA",3.5,NA,NA,NA
"VEusQnnMJW6e8wuiW2_H0Q",3,11.3214285714286,79.25,7
"z5IG12AAyVW_itRg3QPupg",5,11.8333333333333,71,6
"nAtU9E0KNvH5w9-LpawBzA",3,NA,NA,NA
"l1hqzJAIYEs3NQYqjH_kxA",2.5,NA,NA,NA
"AUes4OUyO4moaB6WPi88cA",3.5,11.2857142857143,79,7
"kQHSniV-vsbujvKz8rTZdg",5,6.6,33,5
"IrkBeajv3BQFYwJC9i0e1g",3.5,5.78571428571429,40.5,7
"anz96Ltm0hcw_wvlFM1Ihg",3,NA,NA,NA
"QCZwZLYHkTyYQDr6jdjKjA",3.5,NA,NA,NA
"kKTmF-zOqHemgDDem9_0DQ",3.5,NA,NA,NA
"I4q_mNQTKVX_EKbVAh8pdQ",3,12.7142857142857,89,7
"ZYof0WYlilJ3pgWNSgmYKQ",3,16.2857142857143,114,7
"5E37qENVklkwAMHmIwc_IA",4.5,9.33333333333333,56,6
"0YA3RpY5KXcezPXcjdfOGQ",2.5,8.85714285714286,62,7
"dWB0HT1nXQ2N8n3bvPKJuQ",4,10.2142857142857,71.5,7
"lPcKVCwnnx54lJR5BXFbKQ",4.5,10.1666666666667,61,6
"CriJ8iziPw69coZbBdU5yg",3,NA,NA,NA
"7NhLscBs-Cj2DfPyVdGrqg",3.5,12.7857142857143,89.5,7
"0aT7sqTIIv5zMApt4p4VWQ",3.5,NA,NA,NA
"nBeiSQ3AbRFPaWkdsRvhVA",4,10.8571428571429,76,7
"wU_V--OY2HOE2qNcDtRP_g",4,8.33333333333333,50,6
"BrORoLCE5zVY6ekUb6omNA",3.5,10.1428571428571,71,7
"EEAtafGPtPhwERoM3onXuw",2,NA,NA,NA
"qYdpN-NsF3pEioxGGjbKMQ",3.5,10,70,7
"-i3pCgQi_Y9NiSSWs6G7bw",4,7.35714285714286,51.5,7
"ldGnkfXjRNAxRP9cizgr0Q",4,14,98,7
"_xynpPYhVYDQRtt69sw3sQ",2,14.5714285714286,102,7
"Oft6C2yq-1AmcqmutODGIQ",4.5,8,48,6
"xw2mHGjTOs-VheN8707czQ",3,13.2857142857143,93,7
"EWpRPVSiPxWbdJBgNDNvGw",4.5,10.25,71.75,7
"_Ahg3MfDXfKrh36NUadNbA",2,NA,NA,NA
"XO8oVmObhdsGT1Blrby2-w",3.5,NA,NA,NA
"1n8bvxpBoUOAJsC5csuV3Q",4.5,7.28571428571429,51,7
"txF4WKY3P2hF3i6VCRD8YA",3.5,13.6428571428571,95.5,7
"TdTl_T42gbewHCMQVqZ_xA",1.5,NA,NA,NA
"85nvKTJSN8byoeGRxzGkug",4,7.5,52.5,7
"z_DGwPyUPgCk5Q7-WunsbA",4.5,9,45,5
"sgmzN_YnOPtHAAfGlhc9yA",3.5,12.2857142857143,86,7
"zR8n9zX3AMcksUI641DjfQ",4.5,6.5,39,6
"aY8xiGLpTjIkz6FAJbCy7A",3.5,15,105,7
"k7WRPbDd7rztjHcGGkEjlw",4,10.2857142857143,72,7
"QlSpPzc4Oy05ic-PsoYH4g",4.5,8,48,6
"iCpFAHTHWuV7LCBYFtWSig",4.5,NA,NA,NA
"zJij4wM_hwJEjIaWPHpzYA",4.5,18,126,7
"cTYEiHz8AEOpiwzDY9ngWQ",3,17,119,7
"Apn6Qly16cIUxgB1dYUvjg",5,6.3,31.5,5
"jDehhKtVZa62k32WHbnc2A",3.5,10.6428571428571,74.5,7
"OXrFWgoz533T8tMRemkiww",4,10.1428571428571,71,7
"2ijUbDLJRuVtELXdFFzzyw",2.5,NA,NA,NA
"W4k4E2dbDN6bwtPPgNm-XA",4,11.3571428571429,79.5,7
"ELlk3Vol0lPKzwHxp-MoAw",3.5,NA,NA,NA
"mr9AlGXvTGSIOkjMyLZ6Fg",4.5,8,56,7
"ozjrEhW6G8gCPXGugcIAEg",4,11.8571428571429,83,7
"5qtc1s-TKdgzPccKwY4SRw",3,NA,NA,NA
"AuOkeVkc38UaZeq-u14dCg",4,13.0714285714286,91.5,7
"SRYLyzY_Eb0dXqh8rpBUIg",3,15.75,110.25,7
"p9y8sbVHi-0vrsFoMU0jJg",2,14.2857142857143,100,7
"Blw30ULdFKSOgCmf9lfGLg",4.5,13.1428571428571,92,7
"xnmQ1-YwnQJiV4zrP2LDuw",2.5,16,112,7
"Px6FNVLlN9wZQ-uadZiIcw",1,NA,NA,NA
"SuMi4hxed5qk-M8IklFg8Q",3,13.2857142857143,93,7
"HG3ROmv3FJZTMJPpThSXOw",4,9.83333333333333,59,6
"hTZGMEKTtaY0wwB-czFxxA",3,10.5714285714286,74,7
"hbipF-PtqC2RI70Aqx4mlA",4.5,13.2857142857143,93,7
"HnYIhqta4432AsqGBcSlfg",3.5,14.4285714285714,101,7
"QtiW05WWmBv8MSpGymhcsQ",4,NA,NA,NA
"N7iOez1IbRc8wErxJLt5CQ",2.5,NA,NA,NA
"wymUX-o-ytt31yUo_FI4-w",3.5,10.2857142857143,72,7
"O2IPbv7l5frXpdwnSZIicQ",3.5,NA,NA,NA
"yKJCTTGgUr8IHyQDk6NKfA",4.5,9.25,55.5,6
"1HfkEkNhI6XJXkgrCTBKpw",4,12.4285714285714,87,7
"m4-N0JjR_Rc2vhMpsDQgsg",5,11,77,7
"_toz5ca6UeEMm-ScLakofg",3.5,10.5714285714286,74,7
"nMV7Sn15I87tDlHJiSE92A",3.5,8.91666666666667,53.5,6
"LwsGolUPGcTP_SlfQroUyA",4,7.21428571428571,50.5,7
"LCNc4r6LvVs-JBmfQYAqbw",2.5,NA,NA,NA
"TqAl6eKXmSliEQHLq1ybrA",4,6.92857142857143,48.5,7
"Z5T-muBHTERxj3jFqhiLHw",4,10.5714285714286,74,7
"IKCVtAEzYNDENgGdb9WW5w",3,NA,NA,NA
"yRTwPIAjJ5u7Nqg8TeeE7A",4.5,5.78571428571429,40.5,7
"VDcfkHSR_Asv3onUsfBTqA",4.5,11,77,7
"ttKbmaIhQREGeT2esJnIMQ",4.5,NA,NA,NA
"_AqONUa91mBuuxS4bgSRBA",4.5,NA,NA,NA
"fTNhNmjkNzdaPy3LFAnwvQ",3.5,9.57142857142857,67,7
"M49CwslHLTt9verCZhWxrg",4,8,40,5
"LhHBcNVQwHIqcm7LDJ0E1Q",4,NA,NA,NA
"HyDn1Kvyzke3YNgFUBAvog",3.5,15.7857142857143,110.5,7
"Uc2PqdAPWPMxe6_YHB4wHQ",2,15,105,7
"zmoQ2eIDyeKlKVGA8p9esQ",3.5,11.8571428571429,83,7
"ZqP_j4ZTFSN5dkHYF0Lobw",4.5,11.4285714285714,80,7
"MwjZPmEoWlHy1rp7qrmBsw",4,5.57142857142857,39,7
"XIvOboURyF-hE3truQjdqQ",2.5,NA,NA,NA
"V9ALGxjWDwxD93Sklth1YA",3.5,NA,NA,NA
"eog-ECRuj1O1II13t--36A",3,16.7142857142857,117,7
"k6EQholZjA03b-O6foAPCA",3.5,10.4285714285714,73,7
"Nf9s7ULgb0Shnc5Mr7JweQ",4,10.8333333333333,65,6
"M1SUyz8KGdVnntu0wty4lw",4,NA,NA,NA
"_BVsHMWSF83bxakE9eTmhw",3,10.5714285714286,74,7
"P4w7kxvrr4odvXdyQzXIvw",3.5,9,54,6
"lJbxQFXqbgKBdHPKKxROMQ",3,15,105,7
"KPvEo0QeT6b3x_UC6WbsvQ",3,12,60,5
"lvZOJWiwNymeBhOAgoy11w",3.5,5.66666666666667,34,6
"X47pt6a4ID4aM2ONYdSW8Q",3.5,16.5,115.5,7
"CkVmV4r5t1T_kJTBDqXNZw",3.5,5.2,26,5
"u2s_aIR9nBJnI4AiCpCyFQ",4,6.5,45.5,7
"ZMGVkiQUY48C0AvRcCCL7A",4,NA,NA,NA
"pvcavm_yprIRBAT24JiTRQ",3.5,NA,NA,NA
"EGC8np_WPMfp0ndWHDEwFA",3,5.16666666666667,31,6
"dP8_X1zpSo3rGarHMyzQ1A",4.5,10.3333333333333,62,6
"fKhb52fZmPI_bPJ4f0CReQ",3.5,15,105,7
"t28N3EEswYeTtOu27lnYtQ",3.5,7.42857142857143,52,7
"MBK1Ew_P30AD6hFpKHqX6w",2,9.75,68.25,7
"dW79jPJVpzlTKGF-1JAsaw",3.5,11.8571428571429,83,7
"hz8mFMIQxQNLKE5rYmg6zQ",4,11.2857142857143,79,7
"fAyRPDQnvG7_PIo3GFAgzA",3.5,NA,NA,NA
"U9T07y8_j7PLk6fHSPGfOA",4.5,18.5,74,4
"3zk3cCB58m122cQI_LnvIA",4,8.83333333333333,53,6
"qVhFe0aIoNSBxfLReS3-PQ",4.5,9,45,5
"BIqsItY0vyOshMpJ0I4cPg",4,10.5,73.5,7
"DrbY96jCL1UqV0Eq2YkN6g",4,11.1428571428571,78,7
"bsXdGEeHJPDkyIzAk0XnCg",3.5,9.85714285714286,69,7
"khRo2a5OaIjumox-tkg3GA",3.5,14,98,7
"dRbmeC5hl211hH-WeMtv-g",4.5,11.4285714285714,80,7
"rloarAwOAiQWss9kdl41nQ",3.5,11.9285714285714,83.5,7
"OYPsDi3aFc3fpUxo1Ik7yQ",4.5,7.5,52.5,7
"87iG_3WiNP_2WLxYm53WeA",2,15,105,7
"BON3_933ajVx0vIodTEUBA",4,12.1428571428571,85,7
"17DImn_vPnuwU9hhRFXlUA",4,8.3,41.5,5
"Hi9Mq6SkJRU9E0YzPAl7PQ",3.5,16.8571428571429,118,7
"U94MrQjZ3OVq7lPw4UQ70g",2.5,NA,NA,NA
"WynSwONQjN7heBpTtP2Csw",3,11.25,78.75,7
"f84Wh7dq6ex1rryPgmvPiA",2,23,161,7
"Eg9CtoXpz4XHugZy1SDeBg",4.5,6.5,13,2
"h6QDKfzOcjLAw08AzRWvEw",4.5,NA,NA,NA
"9ZdDRjkgD8OZGBDFgtZong",3,12.5714285714286,88,7
"Q6C3rSvnCfNO36kNgTAq8g",4.5,12.2857142857143,86,7
"afKXfZ1OioxbW2Ep7L8edg",4,NA,NA,NA
"pWJoOfYUWSkro0WNxHspFg",4.5,9.5,57,6
"lNuedAMNPFROMiI0YRTCAw",3,11,77,7
"6dDItJbFIwYCmoLZF3iTcg",2,12.9285714285714,90.5,7
"YVrGlYTCU0ET2n_efLb78g",5,NA,NA,NA
"phxyADEdO9qOZmlotyXn-A",2.5,NA,NA,NA
"z_RTK0MaxaRHRQ99hDL2QA",4.5,14.2142857142857,99.5,7
"o9pydbXW9aT7Hry_z8wbeQ",3.5,11.7857142857143,82.5,7
"L8Yy7EJJ0HiBYhKitlmG-A",4,NA,NA,NA
"VSZfpOFWhK4RcFvn_Ay1ZQ",3,10.5,63,6
"1MrJJ9tyNyfFrxaNZ67xFg",4,10.8571428571429,76,7
"5u27mhDjcJ4Y7QbDhRyaXg",4.5,11.5714285714286,81,7
"yjlQ3--EG005p6fBzuw-dw",5,10,60,6
"UVoIcd5KP3HZV6TP0oiFrA",4,7.42857142857143,52,7
"7SLdPD6ve1hhrrN_sMH7Fw",4,16.7857142857143,117.5,7
"22lLsW2-h6enhfaJBknCMg",4,10.7142857142857,75,7
"NR190YuOBx0W9fUWx6OlMQ",3.5,NA,NA,NA
"MA465c4XL7_m9p_6_ztRsw",3.5,5.42857142857143,38,7
"g18vsCul22IqIIe_YhGZZQ",4.5,NA,NA,NA
"HfOQdfvijWVWMFgMIhVuBA",4,14.7142857142857,103,7
"6jt3D5qCzlcGSdHZAeczxA",4,NA,NA,NA
"mV6lTLYdIjPcyFKugQq1Zw",1,NA,NA,NA
"Lw2vlPixPe72lDp9Cx6GoA",4,11.1666666666667,67,6
"SgsC2QjARdDAtt3gUzFBBw",2.5,14.5714285714286,102,7
"IWf4-jLcIUxSNbVKcU_-xw",3.5,12.2142857142857,85.5,7
"LAXvmv02hGy1TuSVCo3Www",2.5,NA,NA,NA
"8t8pZI5SAlYhd6UEIkAcSg",4,19,133,7
"ttgfifuRK6svfWcXoGG-mQ",4,12,84,7
"0u2xwNy07-z3gv0tpuJX2Q",3.5,NA,NA,NA
"V29Yw_j2j6VLXRUUZ3uWng",4.5,NA,NA,NA
"7EXzIkPG3CZ5lvnrEUY7iA",3.5,9.28571428571429,65,7
"5Pj-V2zrhMCapQ1NeP8j8g",3,12,84,7
"k7VQD0pbdFN0Ju0yNVrtZQ",4,7.42857142857143,52,7
"69TTOqH18qztsroIii4e6A",3.5,15,105,7
"zEXPGF0mLan5M4OEzbU_gQ",3,NA,NA,NA
"jBKJMUcMuBmHqe5_U7GQ0Q",3,10.8571428571429,76,7
"-BuZrOMqgO4OU_UKYSddAg",3,15,105,7
"QS6zC84B6HoMHUe4YZ-DhA",4.5,5.5,22,4
"MjOFnVxoKeOikgBGTZ-UcA",3,24,168,7
"y-Qd83m1nmYR2CTxJZz3Ww",2.5,7.66666666666667,46,6
"OhTsSYXoD4Poc14JrjIhBw",3.5,14.8571428571429,104,7
"KbdyidaiA4l5IS0tJAM31w",3,11.25,78.75,7
"1OrJ5VR2qYarPQfSRi4kOw",2.5,8.33333333333333,50,6
"j-EGxXe3ErGtAlmE1XjYJg",4,12.5714285714286,88,7
"X_3O5pHSI-w-F5yMJOldlw",3,11.4285714285714,80,7
"3cbsPfoUUrysf-M8FI_0IA",4,4.83333333333333,29,6
"GTx0p6R141T9poHVXOWVYw",3,17.2857142857143,121,7
"BJz2p9TJ6t9Po4TT0GeHFw",5,10.5714285714286,74,7
"mXS1oNaLd2mHJ9lsReOF_A",2.5,13.8571428571429,97,7
"CFtZH4Skp9z3o4ToSywI4w",3.5,11.5,80.5,7
"r2UzW3YrmpxxkpTOuqOdJA",2.5,12,84,7
"7dD33tgzQ4S1vfd21dv5Eg",2,NA,NA,NA
"F-2jVzWkWJ9oidUX4xQQBA",4,6,42,7
"I5KYmFYPr9SEllG9L_qszA",3.5,13.1428571428571,92,7
"I1EqjI8A49yqyJ8eU4tICw",4,11.6666666666667,70,6
"jFUD1nx7eet2h5jGEe1DBQ",4,5.71428571428571,40,7
"6bR_7l9IduBaglZJbqLFWg",4,6.83333333333333,41,6
"QeShrs6cUNBjJoTCkJiB0g",4,9.16666666666667,55,6
"5S8KaaAIjqo2bJcVlMNW5w",3.5,NA,NA,NA
"a3ZqjElMgAe924sbXZVcvA",4.5,7.5,45,6
"RzKRQKJKn7tyqJNALIgFFw",2.5,12.2857142857143,86,7
"Oy228reHc1KcnY7qiyW9Rg",3,10.5714285714286,74,7
"6HQDB-FQlloN7p8MHqSveQ",4.5,10.5,63,6
"7OmKrIbaIn_Dt9C1HInnVw",4,NA,NA,NA
"X9Bql7RrPU5Mab5-hJsI8A",3,NA,NA,NA
"MLVnaAgR3FD2O9mBTKDqoQ",4.5,11.7857142857143,82.5,7
"QT4ax7JkGZma8oMy5j8t2w",2.5,10.7142857142857,75,7
"dG-N36uSMeoqCrU27At-Qw",3.5,13.5,81,6
"iJd7vK83D5pQP6dFVypl9g",3,NA,NA,NA
"etO9sOm3q_Od3NT-B7EXDA",3,11.6428571428571,81.5,7
"1JbrO_ZoY6a8R3llJHVzUQ",2.5,NA,NA,NA
"uDTh-jplczxX9iv6flcrBA",4,12.5,87.5,7
"1hDSdypYCwmZbmKY6MECxA",5,NA,NA,NA
"Zp2vJfHciG9IiXfmtH5Wdw",4,13.2857142857143,93,7
"URrpT6jipHmoiJ6ITOPEeQ",3.5,10.8571428571429,76,7
"wQt02A5yue6S0ujGZUQerw",1.5,NA,NA,NA
"QEJgZqn_jYMvmkHaY8NKVg",3.5,10,70,7
"BBkQ99cFPNJ5op-7IVqWNA",3.5,10.3333333333333,62,6
"G4EBHnNSTWsnqTzxdiv5VQ",1.5,16.5714285714286,116,7
"REfM-TpPnDSpgAMB_puQbw",3.5,11.1428571428571,78,7
"4OlIwqXEEXr6YvE3Nz2tTw",3,10.4285714285714,73,7
"szGbmw_vq3kVU4SfK1x6Sw",4,5.14285714285714,36,7
"_ucDskZqK5w1QHkoA_nlRw",4.5,13.2857142857143,93,7
"vWCQyLsW7BujxQUlljOpgQ",3,NA,NA,NA
"P7IaC5I7nJf7OTupZzHeng",2,10.2857142857143,72,7
"Rc0uocoxDpd4TefcHw_X2g",3,13,91,7
"jWdktu5MTTynhKVWqPfo7g",4.5,9.5,57,6
"BGGR5ekPK6YqMRHgYNJGsw",3,8.28571428571429,58,7
"bCVRNEKQyrQqMRxvsiztyg",3.5,8.83333333333333,53,6
"1qYCUtw6_ehv7u_FxiE8IA",4.5,11.7142857142857,82,7
"7M1E9DZ4dL-x1AjiumdXgA",2.5,9.33333333333333,56,6
"NG5qynmV0kzxQMFJG7mhEw",2.5,10.8571428571429,76,7
"e0Vvrs1M-oMhNBg_8uc6ZQ",4.5,NA,NA,NA
"fOiEnLJk4qnp8j7onjvm4A",4.5,10.3214285714286,72.25,7
"RFCtxMNwO_8ONYnWNDxYqg",4.5,6.66666666666667,40,6
"mZYKqiK-9fzifbFbeEbP1w",3,10.1428571428571,71,7
"fKNUmyXf8iH1c2VbupIyyw",3,NA,NA,NA
"hZ79bbzGuiU0ThbasNEALQ",2,21,147,7
"3NMrUGyQ9tTaDNDS2H2CZQ",3.5,12.2857142857143,86,7
"MeCn3G6ZOl40FPCJ70kplg",2.5,11.2857142857143,79,7
"mXNth6j_Y8Sy7F214P1Wtg",4.5,10.6666666666667,64,6
"YYEm5MR6HMCQYI0k1wVnXA",2,NA,NA,NA
