"business_id","X","address","attributes","categories","city","hours","is_open","latitude","longitude","name","postal_code","review_count","stars","state","topicindex"
"sgeH1aWYynK1BQiouCTMtw",2903,"300 Shiloh St","{'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1'}","Restaurants, Soup, Event Planning & Services, American (New), Caterers, Breakfast & Brunch, Diners","Pittsburgh","{'Monday': '6:30-17:0', 'Tuesday': '6:30-17:0', 'Wednesday': '6:30-17:0', 'Thursday': '6:30-17:0', 'Friday': '6:30-17:0', 'Saturday': '6:30-17:0', 'Sunday': '6:30-17:0'}",1,40.4293582086,-80.007430315,"J & J's Family Restaurant & Catering",15211,42,4,"PA",1
"sGLdSwi3zKNM3c3f5Ep8jw",4034,"301 S Hills Vlg, Ste 378","{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Coffee & Tea, Food, Restaurants","Pittsburgh","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-18:0'}",1,40.3424447895,-80.0559294722,"Gloria Jeans Coffees",15241,11,4.5,"PA",1
"sGLFQ4xLg9gJADTwkCI0mQ",3013,"2010 Eden Park Blvd","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False'}","Butcher, Restaurants, Delis, Food","McKeesport","{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '7:30-17:0'}",1,40.3426273,-79.8291271,"Lampert's Fine Meats and Deli",15132,5,3,"PA",1
"sgmzN_YnOPtHAAfGlhc9yA",3550,"115 Center New Texas Rd","{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'very_loud'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True'}","Diners, Buffets, Bars, Restaurants, Nightlife, Italian, Lounges","Pittsburgh","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-16:0'}",1,40.4784732,-79.7587108,"John Anthony's Restaurant Lounge & Banquets",15239,12,3.5,"PA",2
"SgsC2QjARdDAtt3gUzFBBw",3672,"1700 Mount Royal Blvd","{'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsTableService': 'True'}","American (New), Restaurants","Glenshaw","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '12:0-0:0'}",1,40.5250669,-79.9616197,"The 412 Bar & Grill",15116,6,2.5,"PA",2
"sh-Wp7RrePOaU6W9NKj7LQ",4160,"114 Southpointe Blvd","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}","Indian, Restaurants, Buffets","Canonsburg","{'Wednesday': '11:30-14:0', 'Thursday': '11:30-14:0'}",1,40.2778171,-80.1615227,"Tamarind Express",15317,3,3,"PA",5
"sH3zUEyNXNYzuaU9UomKqA",3954,"320 Atwood St","{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '1'}","Japanese, Restaurants, Food, Burmese","Pittsburgh","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30'}",0,40.4390804,-79.9553126,"Burma-Tokyo",15213,37,4,"PA",5
"Sh7ok5ymVZhFZ7GJXb6Ybg",1274,"5500 Steubenville Pike","{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'OutdoorSeating': 'True'}","Restaurants, Pizza, Italian","Pittsburgh","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '11:0-22:0'}",0,40.4506137,-80.1274638,"In-N-Out Pizza Cafe",15136,9,4,"PA",4
"SHHnB7GsNyA3y5dg-P-LMw",2624,"183 Butler St","{'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""'casual'""}","Sandwiches, Restaurants, Wraps, Chicken Wings, Pizza","Pittsburgh","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-20:0'}",0,40.4933558,-79.9485527,"Luca's Pizzeria",15223,9,3,"PA",4
"SHiJlYdxQmJur3i-gLf9MQ",770,"1015 Forbes Ave","{'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'CoatCheck': 'False', 'HappyHour': 'True', 'WheelchairAccessible': 'True'}","Restaurants, American (New), Bars, Nightlife","Pittsburgh","{'Monday': '11:30-20:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0'}",1,40.4378076,-79.9910732,"The Red Ring Bar & Grille",15219,47,3,"PA",2
"SHlfx41Mo4dk2WR1VyT2_Q",2698,"200 South Highland Ave","{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'""}","Tea Rooms, Restaurants, Coffee & Tea, Vegan, Food","Pittsburgh","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-18:0'}",1,40.4587819424,-79.9252286378,"Adda Coffee & Tea House",15206,92,4.5,"PA",3
"shYOW9wwuA6sNRcnPBirlg",3057,"152 E Bridge St","{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""'free'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'False', 'HasTV': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'""}","American (New), Restaurants, Nightlife, Sandwiches, Bars, Sports Bars","Homestead","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}",1,40.4089107314,-79.9154688722,"Primanti Bros,branch16",15120,44,3,"PA",1
"sid1Wu5Z4v6yiHacGZdUeQ",2997,"101 Rochester Rd","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True'}","Pizza, Restaurants, Caterers, Event Planning & Services, Chicken Wings","Pittsburgh","{'Monday': '11:0-22:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",1,40.521112,-80.024922,"Franks Pizza & Chicken,branch2",15229,30,3.5,"PA",4
"siHpyAfAnoBMPpl9d_ib3A",3168,"5220 Library Rd","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True'}","Diners, Restaurants, American (Traditional), Breakfast & Brunch","Bethel Park","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,40.332711,-80.024047,"Eat'n Park,branch20",15102,26,2.5,"PA",1
"SJjSUTQGn9e0b-RMQfE_Gg",1934,"5644 Steubenville Pike","","Restaurants, Pizza","McKees Rocks","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '11:0-23:0'}",1,40.451862,-80.131558,"Vocelli Pizza,branch10",15136,3,3.5,"PA",4
"SK3Med3bCnzwN3xm8vQo9w",1164,"1401 Freeport Rd","{'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'formal'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'""}","Restaurants, Sandwiches","Cheswick","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0'}",1,40.5406502,-79.8094737,"Fat Cat's Subs",15024,19,3.5,"PA",1
"sK679EVs3EUgmXR56bqMGw",3074,"1000 Becks Run Rd","{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True'}","Barbeque, Restaurants, Food, Food Trucks","Pittsburgh","",1,40.4109134,-79.9570629,"Bad Azz BBQ",15227,11,3.5,"PA",2
"sKWPbBAEM-XP9U5N5E4fHQ",2548,"Edgewood Towne Ctr","{'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True'}","American (Traditional), Restaurants","Pittsburgh","",1,40.4262299749,-79.8881149292,"Eat 'n Park Restaurants",15203,12,2,"PA",2
"slaDx1ywy45wF7GgEp6e8g",4216,"208 Brownsville Rd","","Food, Bakeries, Cupcakes, Restaurants","Pittsburgh","{'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0'}",1,40.415709,-79.987577,"Happiness Is Homemade",15210,4,4.5,"PA",3
"SLc54id9GKnHXaT_07WbFg",2764,"445 Beaver St","{'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Food, Restaurants, Bakeries","Sewickley","{'Monday': '5:0-17:0', 'Tuesday': '5:0-17:0', 'Wednesday': '5:0-17:0', 'Thursday': '5:0-17:0', 'Friday': '5:0-17:0', 'Saturday': '6:0-16:0'}",1,40.5405902,-80.1803508,"The Ultimate Pastry Shop",15143,22,4,"PA",3
"SLjVCw1XCU9mLgD7yNeHqA",2412,"1230 Settlers Ridge Center Drive","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Burgers, American (Traditional)","Pittsburgh","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,40.4391574661,-80.148203373,"Red Robin Gourmet Burgers,branch3",15205,53,3,"PA",2
"SLlQSsSHukMz4-3-eaOgUA",3419,"3990 5th Ave, University of Pittsburgh Tower, University Of Pittsburgh Tower","{'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'very_loud'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'DriveThru': 'False', 'WiFi': ""u'free'""}","Event Planning & Services, Fast Food, Caterers, Restaurants","Pittsburgh","{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '6:30-22:0'}",1,40.44418,-79.95341433,"Chick-fil-A,branch8",15213,3,2.5,"PA",1
"slMjKmGTnufGx6ZWR6Mg3A",1059,"1507 E Carson St","{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}""}","American (Traditional), Bars, Event Planning & Services, Nightlife, Restaurants, Sandwiches, Delis, Caterers","Pittsburgh","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-20:0'}",1,40.4289085,-79.9831107,"Carson Street Deli & Craft Beer Bar",15203,121,4.5,"PA",1
"SlXPlhPcmptknTcGg2dTGA",1840,"8321 Ohio River Blvd","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False', 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False'}","Breweries, Restaurants, Gluten-Free, Food","Emsworth","{'Thursday': '16:0-20:0', 'Friday': '16:0-20:0', 'Saturday': '12:0-18:0'}",1,40.5117529,-80.1034333,"Aurochs Brewing",15202,13,5,"PA",2
"sm5Sl7z9Kx1yXExrdGuZ7g",3187,"6302 Robinson Centre Dr","{'RestaurantsPriceRange2': '2'}","Restaurants, Buffets","Pittsburgh","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}",0,40.4526444,-80.1602414,"Cho Buffet",15205,7,1.5,"PA",3
"sMJAUZNU6u4iNvpmaLgx_g",663,"425 6th Ave","{'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'paid'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Caters': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'HasTV': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Italian, American (Traditional), Nightlife, Bars, Restaurants","Pittsburgh","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '16:0-23:0'}",1,40.441466,-79.996787,"Talia Cucina & Rosticceria",15219,74,4,"PA",2
