,business_id,stars,bad_num,good_num
1283,bGgHgOU_3l9-wdCrpX0Sng,4.5,39,121
1284,pAqgiVcOY5mPouuEW96R0g,3.5,154,306
1285,ooinhDB9ORWrG82UFdEO4w,4.0,10,35
1286,0DnaXWgViDVmll2w1g3Kig,2.5,131,174
1287,kJQbc861Qvm_HsNofAahDA,3.5,101,197
1288,5RVbdMA1oVz7GCOIwn1Z3Q,4.0,93,225
1289,B-myMqxqAYvU1G0DA-O7SQ,4.0,22,43
1290,GwcWB_uDN6ppuk_V8x7iww,4.0,7,42
1291,gotiJdTgbun2_1_rz6IZnw,3.0,56,99
1292,fxZOOJtT6Zau7Asmppigkg,3.0,148,257
1293,lzjnPNA1ALVpWCo_ygRatw,3.0,39,39
1294,7FxdbDj8smpkpmmgyojIWw,1.5,22,32
1295,ztbLCSo15CMqt18D6f0x5A,2.5,76,188
1296,CS3ykvbERsTrVxL9HPoCOw,2.5,59,104
1297,GN1MQK04zcS32HbY5Y0Vlw,4.5,50,170
1298,fo9maH0LHJ5lNtpcfDcpXQ,3.5,718,1311
1299,D2nfOrnJ2OBlX_428sKyMg,3.0,336,789
1300,vfdoTS7wDNjK0ZV2ngPp0w,4.0,152,330
1301,wBwXSItcxp2D5Kf8taZDNg,3.0,145,371
1302,H5PdoEWleg9uDU67ZAy6JA,4.5,220,758
1303,i23WPOXuEq9iInAlOiNkIw,2.5,127,343
1304,KIlGZ7hS7X26YvuzzCT5Yg,4.0,32,74
1305,KSw3FAh5d5Q3PdFO1Gevmw,3.0,7,12
1306,1M6tA3TqxcpptHW0_hP9Kw,3.5,890,1907
1307,5cWPgytHCuPq0poBz7r5sw,3.0,27,50
1308,dgMxiPFkqBnDQly9Ox183w,3.0,9,37
1309,aAkoJKozYZEyBx58wQ-UrQ,3.5,386,854
1310,6VFWCI_JmkATlXCP8uZ26A,3.5,14,29
1311,QweyhrhpOkvsEsuMRk9JtA,2.5,13,18
1312,HIU6U6AgilhEWVy6BNE_Og,3.0,32,73
1313,j5TMmDVFNkoq629hS_78Gw,2.0,18,75
1314,Ku4iZZ9hvKHd2u2yzoFj0A,2.5,70,104
1315,tQRcO-C-5gZxxUo9lHbexg,4.0,242,694
1316,T94qlaU0F25I44GuQsxJew,4.0,330,1057
1317,heYShXdxU_RVoDcGGGkn5Q,3.5,80,172
1318,0HaSwss_agyMiGTT9kIX6g,3.0,43,126
1319,VK4HFYuo86PqBK1XY6NJhg,4.5,5,12
1320,9eqZNBLnNycOWQ2wQEwulQ,3.0,101,191
1321,VveJgvCshJios_o-zwKJIw,2.0,64,63
1322,rc9SfYli96cnlPDMyJ7hyA,3.5,149,286
1323,f3y-4wAlDodHv-3Qnrg-vQ,3.0,4,16
1324,hODnmsq1kK6eA0VLbFQOVw,3.0,321,688
1325,_QkGfsQaQbuyUf-hy_2muw,3.5,32,107
1326,LkPQmCF3k6iDqBLY7bsE5Q,4.5,76,168
1327,j8INaXpsUvQVzU0nkTZF2g,3.0,17,26
1328,MU8xA_S8gqobnDq8d2nsQg,2.5,23,34
1329,fC9g9BIyb0GTQFqnE38beA,5.0,4,29
1330,Fa2gj48WwaEPuKW_Lj9MwQ,3.0,69,103
1331,8FuzQ8WN5WKpBbyT2wBlYA,3.5,103,256
1332,ScjovI4ZoE8zdIF7LUJEOw,3.5,6,24
1333,c5IRneNTJOVtIYpmK-Z_6Q,3.5,13,41
1334,d6zooCvFxThM1SGye7JJfQ,3.0,77,170
1335,P4uQXhzxjKFBtnqfx_O4tA,4.0,20,64
1336,ZfKNMCmcE1Hr_iFgvZa7Vg,4.0,33,110
1337,SrzJZMB_WXFAAzBdipKOWw,4.5,6,16
1338,9vaCqmQ56EtUyj6PV8_D8A,4.0,20,61
1339,ZLNa4ehr3fXdXfnlT7YVMQ,3.0,10,20
1340,ydNQHa6kiJXQuRnjhULITg,3.5,17,38
1341,kiz4xELBxC8tQtr4uBtM3A,3.5,300,571
1342,hZjmoHvx4cgHrauNWBgaqw,4.5,1,16
1343,50_876SGpEViJO0p7Qx9zA,3.5,7,41
1344,SxRcVG-_gkX63y8cRSCLcw,2.5,47,120
1345,HPX1pRtWInt_UVtfld-zsQ,4.0,155,571
1346,Zz2AwpjN3HA1-L_XUC5R9g,4.5,140,679
1347,qcg6At092j5Y5uK1TWsT6w,3.0,50,96
1348,kGGsHP9mfcxtofiswy7ItQ,3.0,132,265
1349,cKRGB46UJp3z3TgVlzk4tw,3.0,282,660
1350,AZ_iSVHQdBiCTnMolLTg3Q,2.0,30,30
1351,mEnJaayTlrP1WYPBWNhkUg,4.0,110,357
1352,YadN7pDaK36He8mslyy5xw,3.5,38,63
1353,vSXum5CZEgnouVyPo5BTWA,2.5,101,225
1354,kIaqY45GaVX136dXomREcg,4.0,38,175
1355,-Lovf0jkQtvb6Y_WjDn-sw,3.5,90,195
1356,MPjwZL8DHKCEbFw8LYiAIA,3.0,6,23
1357,5oc3Jva4wWS4O44a-0Jd8Q,3.5,177,374
1358,VvMdpGdwnUCSmWYkNeMDJQ,4.0,64,195
1359,gAe_dOlcAd6tEXDUXNiwOA,4.5,488,984
1360,_39OLUYrHvOAxfg3kcgZxQ,5.0,8,41
1361,9ScF7Bl_XXKBMjawtuBvNQ,3.0,145,270
1362,EmU5D6GKbokldlA-IZvYrA,4.5,56,241
1363,9YhEuxUPnqadrG58ewa2Dg,4.0,128,340
1364,PvZoaoIOvIX-32ur3l_jww,4.0,71,154
1365,HmI9nhgOkrXlUr6KZGZZew,3.0,66,90
1366,uqNCIsAUgH0YxIXq5BWYTA,3.5,41,125
1367,0OkfU0vDBprsIEd5hWuhAQ,5.0,63,345
1368,XHVwfpAR4cna4zboZ5rPtA,5.0,6,44
1369,NcNzTKVatkbRkD_G8A891A,3.5,733,2021
1370,Lk0nHB0ufrY3Vx_L39dL4A,2.0,25,17
1371,oi4dg_m1NBpXRDQN3qkN9Q,3.0,40,69
1372,JZwPJyoJnqlfjCsrnSUmNw,4.5,132,478
1373,wujA3e3Q9LbvTtjkTAdzuw,4.5,6,21
1374,zG9306XlgO9EyIhSpBBw0Q,1.5,5,12
1375,hHgSUnDB9yIrxUEMSmsdoQ,4.0,501,1857
1376,BATsNgvvNVbw7_Re1qoq4w,2.5,252,385
1377,s36Rk0jd78z75LaqifnU3Q,4.0,242,711
1378,xVopquE2JKetpNJkor_jOA,4.0,313,916
1379,LdJljAqDu3UcIZldHcvJSQ,3.0,105,242
1380,s_CFR6l-ecfGZ3tw16PJDQ,4.0,148,458
1381,9j3Lcsbng3Zx3f069S3d1A,2.0,10,11
1382,v84O7YwkMuwIH8xReJ0xYg,2.0,23,36
1383,brMkNXBaa2aZWMTjDV-9ag,3.0,12,29
1384,mG5gV8OWUTp21vLQqmoFFQ,4.0,377,669
1385,q7jC-6uH7IieKu8PcT2gBA,3.5,58,148
1386,mdKSq2mfp1M8tfbjmbyv4Q,4.0,16,41
1387,xIhvXZPel8MZ4NFzoqGYxg,4.0,40,81
1388,o962sVMOZl1IqRG7QJJ1iw,4.5,19,102
1389,pgRaCEwOuWv1J9YhEKBXhw,3.0,103,217
1390,M9JpXoyxm_ZFY1zVmHgwTA,3.5,33,39
1391,HuJL373IQ-rrTPKMpa6iww,2.5,5,9
1392,4OzzW_Zw9g_rjvPlji466Q,4.5,276,947
1393,TCFWN9ul1lkq3DRb_3zugw,3.5,161,381
1394,m6AvIcsMjTnoMqWywpEBqQ,4.5,4,12
1395,g6OnbXvrky8HTtRFWVL_bQ,1.5,12,10
1396,MYyJ9orpiRq0prjVq4ku7w,3.0,154,298
1397,9X3XAKb51B4meUDC_NFnsA,5.0,3,19
1398,8fPOEvYRloya7xp5HzSLig,3.0,44,84
1399,QIy5y_CnXcCGuvwxo79VWw,3.0,277,615
1400,1YC7AbQMlNb5mLUlwwaa3w,3.5,376,783
1401,Lyn5sYu1rfxdmntbaOoZJg,3.0,1455,2297
1402,RBiTzpD2em9zKwKTMNFoZQ,1.0,25,23
1403,iKz28QQI73mji28XNJFMUw,2.0,92,97
1404,4l56EXyCWwPlPXcX9qq-jw,4.0,201,498
1405,_R1jBQQieKpNGMBqmrLRyA,3.5,2345,5390
1406,IcrFc5IwCcKyGbVmgWjVjg,3.5,47,65
1407,lzlwUXzYMbobhrA3tgVmtA,3.0,60,165
1408,xCcg7KsIxRpYp0-Hxo0prw,3.0,12,54
1409,PeATTp15Y_ExaN6mR1dmKw,3.0,449,907
1410,fE9qwymLDKUvTXiF99jNNQ,3.0,28,58
1411,8dAmtiVtZjiRTmDq9QAW5w,4.5,128,543
1412,1Bc4KYox4Fux-aLV4OfFnA,4.5,312,913
1413,o5TT8SLFHtuZPJgfGhgROg,4.0,7,49
1414,toc31C-Qy2smSq0A7Q8FgA,3.5,75,187
1415,WBwB_ydYDNHwwd5U2U8UvQ,3.0,45,100
1416,T-4MZRvKlF3VLDcjCqqFEg,3.5,640,1155
1417,fY79hLjygu4zMtzE67Y4Xw,3.0,55,135
1418,OQHTc8uISgtbYkbbhisYuA,2.5,7,22
1419,yo6Ewp9hobvoHbIPXlpRzg,2.5,444,745
1420,Tl_jT2a0bRMac5_YW65GPg,3.5,147,346
1421,oiv2xp6xWX8ZLgrKDsKdrA,2.5,26,42
1422,fRqO2UFdERD4In_9_zO-dg,4.0,67,220
1423,eC-duRpbiVsCD14oGYiDOA,4.0,62,215
1424,GGEeGKUez_pGqYXtk-sKvQ,4.0,629,1774
1425,D60IfSLfKA32Et3cvR-t3A,3.5,165,422
1426,FsDogwXYckKUgs5VUoPbJw,3.5,177,391
1427,ym7uH6ZpCfKQ1Of7eaYGCA,4.0,77,279
1428,gu_yLQWygwzkwBOCpSj-Kg,4.0,17,89
1429,fHMDa3RhQMkTek4NJRssvg,4.0,5,31
1430,FZpyIiCAsr7Twkw4tQeqPA,3.0,189,402
1431,iP7beaK5gORMjKDQEusXgg,3.0,7,29
1432,b_9JwE1v_F2ITOmDE9R-0A,4.5,9,48
1433,sz6_gKcHjtcpWKIZLXV85w,4.0,964,2485
1434,pKC_Nxvc2gk_ovj9MJ8cSQ,3.0,11,28
1435,kVODXr00qMBklPZTP3X-lQ,2.5,124,146
1436,QmNrHxN7UahtdliH_kAuUg,3.5,321,633
1437,UPjwhZ3ywrkkhcZH1gbwHA,4.0,38,102
1438,MsFj3NTvmhYNYS8Ef8HwFA,4.0,11,21
1439,94VxE6XLTrXmz4yXWEJbAg,3.5,33,93
1440,-Rsv3qjpn46VK3pBiJxPxg,3.5,72,171
1441,6MAxxiW4ypEG4XtCyp9U7A,4.0,11,13
1442,9WTeG-SK2-_Ets4NtRkqMw,4.0,16,35
1443,lpxj6LFir23Ds6swW8a6fg,3.0,568,1107
1444,Ladt7CobMcCFZ8-iC5v0cw,4.5,294,817
1445,PMMp2rBcs58y5kLP96HUaw,4.5,127,447
1446,F1PVqJKljZcpOZU7Otua6g,3.0,224,380
1447,JLbgvGM4FXh9zNP4O5ZWjQ,4.0,7978,18373
1448,f4Fwv8ClqR35p5chZWKSLQ,3.0,7,12
1449,L4r6klm7FG4QBbNe8gu5-A,4.5,618,1531
1450,je5h9jV38Wpist76omY_Pw,3.5,473,997
1451,XQszdAN4UqqN7OiO_qilxg,3.0,90,193
1452,RXyBD1euUHNxhU3_LE7z6Q,3.0,43,81
1453,ag14nKgG6m3qhvEWvqaikA,2.5,13,23
1454,dAgImz1R-BKwR3sYhbPqRw,4.0,127,500
1455,mpu9vXwm57D3IKuLn13zjA,3.5,34,76
1456,yrQyg1Ap8EyxQ1ulu3QStg,4.5,59,238
1457,zuUWG7OdMv6awFRYhEYT5Q,3.0,965,2119
1458,DVMdl4I80wfkitkemcD65g,4.0,17,56
1459,h6JacIFzb9jxFpKpgsGuuQ,2.0,70,109
1460,5g0owkWApl_rgDl7D98Xow,2.5,105,126
1461,9d2wp4ddmkFSnUWjLv0mTQ,3.5,21,63
1462,Q5bysqWbnrahbf4R0OTSKg,3.5,337,773
1463,ruD4E_OMlfEXTdMV0lDFIg,4.0,1023,2420
1464,ACv-E8CeuStwaRamy3cCrQ,2.5,162,232
1465,wOWZSn3xiSmouEhyJ1RSkA,4.5,6,43
1466,2hOU75OoYSid_aMUEvjhVQ,4.5,126,264
1467,RSkGkvjnhJ5mG9h0y6z-ag,2.5,59,126
1468,_QJW4P0zzCrhKz4nZ3nd4A,4.0,9,30
1469,HWrbZS1mxVRj2Y2VwMmDMg,4.5,13,51
1470,j2kjfjODIZyNPxAu1Dow6A,2.5,278,467
1471,g2CMpjM8bBNQOQPIi4DKIw,3.0,39,73
1472,38aN0fB_zHtkw1kb3lSj8g,4.0,203,737
1473,DSyBqO8U8INz9cjduM6DzQ,3.5,356,752
1474,YAci8e4YFgaVYyI1mDpp7Q,3.0,253,401
1475,JHZzncoaHhqSn1Y9q6u_Fw,3.5,122,350
1476,28UWP-8hZ_-6klybRdzqEQ,2.5,6,13
1477,t6LKeb5gNSeqri1JqOPZow,4.0,7,35
1478,DwmAsemahJywywhuqv5J1Q,4.0,365,954
1479,grx1z5XwkWstfeyXsOPyNw,4.0,273,738
1480,3j4_jpOW7dO3uoKERLFR7w,5.0,39,249
1481,mRWNt7hxoFzo5XZaoSC7aA,3.5,221,519
1482,QbwJTaWoQjwABemmtGk9xg,3.5,95,166
1483,y5drVdOn-r6OyEJnpH3fjQ,2.5,8,23
1484,PvtAsnMf-oeNmkvdwRmEpw,4.5,79,345
1485,a5mpYojV1dX7XCkAa1qq1A,4.0,215,638
1486,uu-1sfZZanZRdxhX4p_sDA,3.5,24,43
1487,m1IqfCdWw0Yd1euC8cZgSA,3.5,163,320
1488,1h8aXynUKXUJM6Q4ZXcwyQ,5.0,2,17
1489,Gz76BIuluMYH2Z7ZyZljMA,3.0,110,224
1490,zkW7OAv8Cnb-3SxEBOubTQ,4.0,25,65
1491,ErGfEO3dZB37kxYjTZUXAA,3.0,46,109
1492,obIyz_tSFHyLWCwINk8_3w,2.0,20,20
1493,ugmQx75KCr8nc8E-d69K8g,4.0,53,247
1494,_VYUU5HPLYasd-xdKLimNA,3.5,36,82
1495,j1CRQHz60LoLBgfoS0loqg,4.5,53,207
1496,lMx29wnA8FxJMcDoME_VoQ,2.5,296,405
1497,1zl7-8t8jQ4NX29qRp8soA,4.0,13,66
1498,hjhAG9x482VE2Yc5Z4lkKA,4.0,145,392
1499,No51A5QJGOQ-8iRXDhHmCw,2.0,49,81
1500,GLKPlORydRnyFmeLK-1sHQ,5.0,19,68
1501,vC99Gqe6d7OWCngF3rqqDg,4.5,717,1766
1502,hfawbr8I0EH6BYcpDcVHtw,5.0,11,62
1503,Y4UYb1fgs7bLbSp08amiBw,2.5,26,33
1504,cdX8lf5BsJjpC82dzgtBZA,4.0,101,428
1505,XQjigVIJSnsXXUP1igIeEw,4.5,12,39
1506,1FDhJNAuPXRGbMi9x0muGA,3.5,412,908
1507,gOtY-I9lvbyOUShbBhCChQ,4.0,213,489
1508,w9IDJZeQhTQuBSTEu4nheA,2.5,54,75
1509,JY8ZWHSaky409ORBUUyCXA,4.0,5,15
1510,Y6ujotEhfTZd2JPZmsQ-Ow,4.0,33,86
1511,Uxjr17Us80sEhKCQxJch8A,5.0,34,123
1512,kE7_pIsUavOAQ9LSRcKCWg,2.0,13,23
1513,DOpLVB7gtEnGg68dsua94g,4.0,13,49
1514,ZMx9_sQydPUj5KGvcm73Sw,3.5,1171,2817
1515,ScGf3uUlHqlXpyOZ2DXTFw,3.0,56,98
1516,wddTf6T2PsrWJy2u35FaEw,3.5,27,58
1517,hOYHvwMm2Y-6iKvpaDZrJw,2.5,19,44
1518,AjmnVZbP86tHHPZobuyJ2Q,3.0,12,18
1519,RdEb3U0CDIXElVJe3w5n6g,4.0,13,39
1520,jhGbILmSQ2TQvpJWug49Ew,4.5,253,1254
1521,5bF1zC3aEqiwYEkkdcWxKQ,4.5,150,294
1522,VNyrLWOqd8o6RdKs0I6Fwg,4.5,60,188
1523,ehtDfDwcOBghAKAjgWlg4Q,3.5,127,264
1524,_Sx9XCDistFkOTq4ZHm09A,3.5,95,250
1525,7yZyfWTmhd5_OmZfM3wjEg,2.5,14,7
1526,OXcnwnZj50WnFkHM1tk9pQ,3.5,5,18
1527,Ieaw3mw4GcPiF4PZkDYuFw,4.5,15,48
1528,DF173DJmYY6NqWa5SSiK4Q,4.0,53,181
1529,-gP02HuP8GyZHa4R3omLAg,3.5,29,93
1530,yGdO0huBvnAhyEX7fZO7og,3.5,49,92
1531,g9XTduxnleLxATh6wBT1xA,5.0,8,33
1532,kuljQy5CCZzIfTWLBpCf7w,4.5,17,37
1533,QYlhQ9ivxXFSD7dE_1cy5A,4.0,102,272
1534,hizOy2ESSnxJWJdb3s_tFw,3.0,65,106
1535,X2X3n0PutSNonQQj2cjsCw,3.5,704,1745
1536,JxOFwZ_OdZLBY9XFo39Yuw,4.5,74,486
1537,iGpQdPxvOI7eWeSTYMnNeA,4.0,114,390
1538,Is-_AVNBzjTWwB6uq0c5GA,3.0,24,40
1539,ZMvs7F5pGh-A4X2j9_W6kQ,3.5,196,481
1540,7ULRdJfVo2-Og5ZoGOECFg,3.5,317,571
1541,RJatAMr5N9BCkrDWSSi7-g,5.0,2,24
1542,5jSwodZ2cLIgD0SLGXYbeg,2.0,45,88
1543,oNF-vT3PbCcncgQjPKFVeA,4.5,35,175
1544,MjD_bzVtkAIviFsNFGy7Zg,4.5,232,407
1545,k0wkhJXCW-AOotS_hRunUg,3.5,35,75
1546,RBiJRcNC7NoDf-XYMFrCBg,4.5,432,1254
1547,7QA9AjMvylQLMButvmoqnA,2.5,28,35
1548,QGPQp5VsRcP5Ma0ekCgj2Q,4.0,443,1253
1549,3eivq15AzsACPuA5AyZUTA,4.5,36,137
1550,CJt8b6O-Tcv9Zxv-N7IT4g,4.5,50,173
1551,WjkjrsOzMAQ2wgY9tVyS0Q,3.0,148,263
1552,gvp4HXkcdlqkLZd83qxZpg,4.5,63,208
1553,0-kqF27U3eBsSDtlm986Ww,4.0,17,54
1554,ap0GRotcSZ32qL6UZrZTrA,4.0,24,65
1555,TmR-n_tZxOnawWe6VH2Lvw,2.5,160,199
1556,e-ZkvfbMZi628OKVcoFOAw,4.0,379,1342
1557,JMahS85NWAXQuyGLx3UlQQ,3.5,25,50
1558,Hb717wjzx1Q7cVXQo1-u2w,4.0,142,279
1559,P-GvrPIVAZNPeKsnoC8cuQ,4.0,41,101
1560,PnfQvtyc5QNcKj7UCY-Riw,4.0,51,119
1561,iiUu1e8FNkfoSBA9JomqdQ,4.0,15,25
1562,PjCY3fHqcY4CjtXiiKRH3A,5.0,3,17
1563,nocIPLY3BenFmoR3Ri_QTw,2.5,86,183
1564,-httBl6DSZiUtDX4SQWtag,4.0,490,1469
1565,y5v2vmVlWZS-o9q-c1Wb-g,4.0,140,374
1566,udl3Dd4UrUEEAxhuDwnmdw,4.0,67,202
1567,t5DQeB3dORfNwx9otGUrSA,3.5,119,145
1568,__sXvAzVGUsK6AyzT19v6g,2.0,55,66
1569,--GM_ORV2cYS-h38DSaCLw,3.5,21,65
1570,Lb17BCffIA3kLXMjA9UlgQ,2.5,34,56
1571,xLy3aWEbtpoUSVdjuHBS0A,3.5,572,1336
1572,gMPtAFyWjE_uama1OyDblw,4.0,20,57
1573,bgxRrIG-lMfptXUcgl9UsQ,2.5,97,211
1574,9_1N2SoNoS3DGV9V-4kndw,4.0,110,253
1575,QbLCALa347d6D09WJ37HXQ,4.5,51,164
1576,_ewDPNKX5MsTGl2JebHvMQ,1.5,17,14
1577,T2jCFJO6DjtWIXkI1lcaOw,3.5,73,213
1578,eAMS3aG-3SDEazg9vJTwtA,2.5,2,13
1579,Ypsh993XXes9DZ8Cpyq5Fw,4.0,79,267
1580,S4oe6TlWNqfMSBEL30Ej3Q,4.0,222,562
1581,GQevJAnl6DWg80PJuOyX4g,4.0,13,63
1582,RMiE7_RB0yreZqTrPEgBMQ,3.5,90,206
1583,2KrRu2odf_53L90UQLKVvA,4.0,42,119
1584,1h1EGiDCoKQnL-VmRHIagw,2.0,13,19
1585,VRMNW1GXYihRxEnr1UI8hA,4.5,12,44
1586,WdjZK2Zti8mXSXXLYt-aoQ,4.0,65,215
1587,5Oh4E8lTlAHzs4hrjsLFOA,4.0,17,34
1588,kbq9QlIprqKpIWXZEXtGSA,3.0,24,53
1589,qJ-V22xGzV6IKNWA8c_Nnw,4.5,14,57
1590,T8-13dD8mV2qUI53wsUL6g,3.5,103,307
1591,oNLRIASnaEPoazzMuyIT-A,3.5,6,32
1592,ddouZi236BpT15DzXjRHiA,3.5,747,1702
1593,z5IINIjYm2HfyvHXvGMLtg,3.0,76,108
1594,Xdd6CNWA5RFvsweTbQ47Ow,3.0,80,174
1595,xcjEnqXQU4a6FfomtQR9tQ,3.5,55,140
1596,fzL7sTgCYhoSIUpcQ7mrBA,4.0,53,127
1597,Ky0gfIL4349HicaGlOz1_Q,4.5,7,37
1598,ajDnwze3tMd8c_xydIkD1A,2.5,20,48
1599,pqsNkM5pgbio1x-2HQoefw,3.0,770,1656
1600,EZldFGSWB9L4syoY-b8-uA,2.0,84,93
1601,VRslgKF7uDpjLjdR_TD-LQ,3.0,52,108
1602,DmgWQ9UiAEfovtDpa_-OKw,3.5,152,343
1603,jeOll8b1paa_9JDyOi-kXw,4.0,50,178
1604,mPoRkgDfkap_cwigLmRwxg,3.5,55,141
1605,O1ird5yRyuDFnOmYu90OoA,3.5,1902,4133
1606,P5L7HsRmsOYzbpzsIa8AEA,4.5,13,51
1607,VkeVbH5zcm0MBKuKtytGKw,3.5,402,883
1608,r6JuhqakByGOXdwii3Sa-w,4.5,58,223
1609,3v8vcGGeJRZXTGxpeyq0gA,3.5,69,164
1610,NYMUlUYYEb3H0nKsauj-yw,3.5,151,304
1611,OFW2HD4_0T2pExMsmFKx-w,4.5,12,21
1612,i1QGBziAXxEWlofIe4gv1Q,4.0,197,777
1613,wSwkjQXQsWLQHa6AvFr_RQ,3.0,10,28
1614,E0yFUTLVWvtkONagKYxagg,3.5,303,705
1615,wZEK7GmLJ3hmkYBiRCo4Qw,2.0,16,18
1616,ih_bb1SaYvsMYfdykhYh2g,4.0,341,1027
1617,LotwXDcHQmt4usltEvw_PQ,3.5,373,947
1618,-UjCvAsvBOr19y8lqPueiQ,2.5,59,146
1619,H9OjeHsGra2utILaHwJfGw,3.5,33,60
1620,Yq0LCrGLjJtKcwBu1Nta6w,3.0,219,472
1621,XItYW5ul3OW_AqpT2nDbBQ,4.0,1085,3357
1622,4HpR1N0-wo61NbRVxvFeXQ,4.0,5,33
1623,tQy-LmvLoyOXw8QtUcP5zw,4.0,12,37
1624,qZDGwymsFYJDsqcriF4rvw,4.0,17,40
1625,5fmhGouEy_7WLloRyXRyUg,3.5,101,331
1626,P53xtdG0DA1QQM1OItDd7w,4.5,11,46
1627,_VHU9KZUHRLp2Hc2JOKlYg,4.0,757,2178
1628,7jAkIb39KKKvbAo5dc6ZgA,4.0,67,268
1629,SgEeVAVCVpDKvGem7g8fEQ,5.0,4,34
1630,Hr0yeQeFUueoNrgTl2SrVQ,4.0,4,41
1631,z2xI0svMY81LAgZaq7a1fA,4.5,59,113
1632,E4U8RCe42CpT3rtof7hEwQ,1.0,19,15
1633,M-qtsg3fVoG6sWBrDz4-6w,3.0,210,381
1634,3R28YY7Jw_EJs0-X8qDArw,4.0,50,206
1635,Tuj_q3-gFRsRzR1xxQqNeA,3.0,8,14
1636,rXKzE4Iraz7vGWovWW-aBA,4.0,289,1029
1637,vL3XjTg0ls_7vBTYpvaLVw,5.0,6,25
1638,lqwx4u_BFK8bgd91O-L1hg,3.0,10,21
1639,zsdcQyNJRP553oHEItm1iQ,3.5,15,53
1640,m-_3sNY0eLsPp__2C647oA,3.0,58,95
1641,6EzE_0QykzrUHHSMcCL7vQ,2.0,24,41
1642,AIbCGVTv_oPE3S957E47Lg,3.5,607,1162
1643,6ObhHav156dwof2qHvUj3g,2.5,10,26
1644,wA2xaBsT8d2opW_jYe1XLA,4.0,80,172
1645,cGTex3CbWSS70YiDT97bVA,3.5,89,193
1646,8LUM4M_OzTDg_XWn5fiR8A,3.0,26,32
1647,-WCGJuDoq4yAm58DQpl14Q,3.5,39,113
1648,lYMBCn3zvn_zsCmCBAUZxQ,2.0,25,54
1649,x2wfT_y8TgCfEHD7DSyL5A,2.0,35,34
1650,9R5HJYxWadtirp3Lv9Di9g,3.5,135,237
1651,z15C-dJodOlPO8bMBl6F8g,4.0,1337,3597
1652,PyTHy9VPOhBCiGLsi-PA2Q,3.5,410,948
1653,NW4mtw2cS1PeJQDK2J_wfQ,3.0,48,84
1654,68s6PZRs6bQ9Nqtppdzpuw,3.0,8,18
1655,7MltaA4C_wYJ72JHCOS4zQ,4.5,150,554
1656,qWnEshFu8L6TkERGKhm0qw,2.5,22,38
1657,JIJz1wcUbFETJUrvm8HrlA,4.0,83,397
1658,sro9D0YFB-FJyRVLQls1QA,2.5,55,101
1659,AY3Cxky3L3aNbRo_o4YRgg,4.5,195,780
1660,MrlNl43mM8Y259tKzMj4Mw,3.0,14,44
1661,nkM9exy9vHB65VZH8k4FKw,3.0,81,176
1662,dQo2dPQyJE4avsILYYDCTA,3.5,247,398
1663,wZkNF2LevB8lB-NvdNPYlg,2.5,17,36
1664,CdRgZ-4KECfnaD8-UsYHrg,2.5,59,74
1665,MsJIYsIc_2kVf9xrfasrgQ,4.0,172,507
1666,I9Hzni6j2MJlBLXPtg-cCQ,4.0,10,44
1667,7rLoG6F6kJYE_gPppl8_5A,4.5,6,40
1668,bPIjpjmRE_eEOLBxXcHc0g,2.0,62,98
1669,wbKGU8Epr2jKX74jWpd4Aw,4.0,37,164
1670,Z5DCk0Mg4eIUsKO9F8DdVg,3.0,15,18
1671,TvL29lvPQU5GtPEN-J0wIA,4.0,688,1975
1672,LzJzVP0OkStDxFmXZLw2nQ,2.5,48,110
1673,80-1hn5fAJXFsxuyLe0w7A,4.5,33,120
1674,7xRbOtZUuw7DxOWrHeaanw,4.5,16,61
1675,php_sWMWyXs7Qi5UyTUrLg,4.0,40,85
1676,wjwtW0zepI-8JISDSYP9Gw,1.5,17,26
1677,wunPCykUm8A9FXvsRt-IlQ,3.5,67,114
1678,B0JdEQoQjr9oka-_YyGZ8g,2.5,317,555
1679,dYlBcBLp3KY5Tc78d8k0ow,4.5,126,520
1680,p9aNuvYCBS6ieqAQyufD0Q,4.5,1,38
1681,Sd6kNeNCpY3FkGF-RmjQHw,4.0,289,833
1682,EOwo0mutzGlbD1hAZcV3eQ,3.0,7,24
1683,bFJ7deZsWKgFF1oyPIDP6A,3.5,21,85
1684,vv769u0PvdQhO5IIBFAcwg,3.0,285,539
1685,Dz48AHU652_zg43sBPRb9w,5.0,284,832
1686,UCwBfHy7YpYJdzoeYDCSqw,3.5,72,155
1687,0apMOBL1jGoHqOXDivMszg,5.0,12,32
1688,XzV11KRNHlUaIweyKH21wA,4.0,119,306
1689,3H1I31BQeHO017Sg92Cbow,4.0,602,1471
1690,p_2Q6ebOtBOHCpBrvb78lg,3.5,269,780
1691,cnc8kM9UnK97zm0knxI46A,4.5,6,28
1692,hG-DApl-ua15fbIqav7-IA,5.0,14,60
1693,OPdjBa5toeaVsDlegk0-fQ,1.0,17,15
1694,Quh8Fjutyw15B6ZGZEf2gA,3.0,191,327
1695,VpWnPFn2LAhsK2wUU-8M6g,3.0,73,162
1696,JYSghx6tAyMM6ArdnSxx0g,4.0,15,52
1697,L_1xRIo-knpK9AdZ3GwSIw,3.0,12,20
1698,LQFmktF43j2NPncKdNd9mg,4.0,2966,6479
1699,Y-vxPbvPKcaLiYa9ZBXoDg,1.5,89,102
1700,oopfFjmzxgkDB0tt160nkg,3.0,9,44
