,Unnamed: 0,AcceptsInsurance,AgesAllowed,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BYOB,BYOBCorkage,BestNights_friday,BestNights_monday,BestNights_saturday,BestNights_sunday,BestNights_thursday,BestNights_tuesday,BestNights_wednesday,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,HappyHour,HasTV,Music_background_music,Music_dj,Music_jukebox,Music_karaoke,Music_live,Music_no_music,Music_video,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,business_id,stars
3570,3570,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,no,mX9wWpoz1x6-snTvxlIOOg,4.0
3572,3572,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,mXS1oNaLd2mHJ9lsReOF_A,2.5
3575,3575,Na,Na,full_bar,False,True,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,True,True,Na,True,free,mZYKqiK-9fzifbFbeEbP1w,3.0
3576,3576,Na,Na,full_bar,False,False,True,False,False,False,False,False,False,Na,Na,True,False,True,False,True,False,False,True,Na,True,False,False,True,False,False,Na,False,False,Na,Na,Na,False,False,False,False,False,True,True,False,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,m_zeXzkj3btfvRJiPVw8Ug,4.0
3577,3577,Na,Na,full_bar,False,False,False,False,False,False,False,True,False,Na,Na,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,Na,True,False,Na,False,Na,False,False,False,False,False,True,False,False,True,True,Na,False,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,True,True,no,False,free,mc5Ha4QyQZvU7fzr-ubhhw,4.0
3592,3592,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,True,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,mseBBgYcqyv6T1sfrXI-XQ,4.5
3593,3593,Na,Na,full_bar,True,False,False,False,False,False,False,True,False,Na,Na,True,False,False,False,False,False,False,True,Na,True,False,False,True,False,False,Na,False,False,Na,Na,Na,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,loud,Na,True,casual,False,True,2,True,True,True,no,True,free,mt9mrG8wALTzD3YYGim3mQ,3.0
3598,3598,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,free,mweMYUxCsIZUtHVJa_4Z5w,3.5
3601,3601,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,False,True,2,True,Na,True,Na,Na,Na,n1Y3fGa5uYbY6ABBqhcffQ,3.0
3608,3608,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,Na,True,1,False,Na,False,Na,Na,Na,nCvRJKvJnjzrSpkK79E-5Q,2.0
3612,3612,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,nGCkc0Pr0TK11QAlXmofAw,4.5
3618,3618,Na,Na,beer_and_wine,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,True,True,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,Na,2,Na,Na,True,Na,Na,Na,nXgyXL-OXk6NGi477xt5eA,4.5
3619,3619,Na,Na,none,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,2,True,Na,True,Na,Na,free,nXlKHnArL3_vugmnytsEYQ,4.5
3620,3620,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,Na,Na,True,1,Na,Na,Na,Na,Na,Na,nXp959oMWksKrYMP_kaGZg,5.0
3623,3623,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,Na,Na,Na,Na,nZ7C2WhdqkIawKaluOqlEA,4.5
3624,3624,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,True,False,True,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,1,False,Na,True,outdoor,Na,free,nZDIrGshkfLZf6ImQtAasQ,3.5
3625,3625,Na,Na,none,True,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,n_knxbqwchwrpp1cZ8AZSw,4.5
3633,3633,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,ndT140pWrEvBnMDb5k4ljg,3.5
3635,3635,Na,Na,full_bar,False,True,False,False,False,False,False,True,True,Na,Na,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,Na,False,False,Na,False,Na,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,average,Na,False,dressy,False,True,3,True,True,False,no,True,free,ndzT1maiVwpz-7VFFzAb5Q,4.5
3637,3637,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,free,nfJHNu_AQXptaTQIHjpAoQ,3.5
3638,3638,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,Na,False,Na,Na,Na,False,True,Na,Na,Na,Na,Na,Na,True,True,False,False,True,False,False,False,False,average,Na,False,Na,False,True,2,False,Na,Na,no,Na,Na,ngARCEpI58h0XMhD1nVQjg,3.5
3642,3642,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,True,False,True,True,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,nkDSE-yhvLX4ij5fSzvb5Q,3.5
3651,3651,Na,Na,full_bar,False,False,False,False,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,Na,False,Na,Na,Na,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,loud,Na,False,dressy,False,True,3,True,True,False,no,Na,no,noCKeynzdlWBQsVsAFZMpA,3.5
3656,3656,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,ntxi-hG9qbJwC24EbhT5jA,3.0
3659,3659,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,2,Na,Na,True,Na,Na,Na,nvWb376MYChKSA-To1wyGQ,4.0
3664,3664,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,False,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,nxeeZnumQkrEFORtFpwSvA,3.5
3674,3674,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,free,o5TT8SLFHtuZPJgfGhgROg,4.0
3690,3690,Na,Na,full_bar,False,True,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,loud,Na,False,dressy,False,True,2,True,Na,False,Na,Na,no,oJsfjG1uh6jopK6Kc-3pdQ,3.5
3700,3700,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,True,True,True,True,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,oPvYovnl06fy5W0e51zjMQ,3.5
3702,3702,Na,Na,full_bar,False,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,False,True,False,False,False,Na,False,False,Na,False,Na,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,quiet,Na,False,casual,False,True,2,True,True,True,no,False,free,oQKOijnFplXhmobb9Qf2gQ,3.5
3708,3708,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,very_loud,Na,False,casual,Na,Na,Na,Na,Na,Na,Na,Na,Na,oV70qMi0YsuSKcByW4VefQ,2.0
3712,3712,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,True,2,True,Na,True,Na,Na,free,o_HnpcNAXstV8v-VN3CoRg,3.0
3714,3714,Na,Na,beer_and_wine,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,True,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,2,Na,Na,True,Na,Na,Na,o__g2Q64FnNc_Q4O70EhbQ,4.5
3722,3722,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,Na,True,3,True,Na,True,Na,Na,Na,og3pzv_PuT9cSYbiYzoB2w,4.0
3726,3726,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,True,False,False,False,True,True,False,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,False,Na,False,False,False,False,True,True,False,Na,True,True,False,False,False,False,False,False,average,Na,False,casual,True,True,2,False,Na,True,Na,Na,no,oiTq668GwyXo5hMHjdW0kA,4.0
3737,3737,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,True,1,False,Na,True,Na,Na,free,orR36ClncK344iL2vcSqCA,3.5
3740,3740,Na,Na,full_bar,True,False,False,False,False,False,False,True,False,Na,Na,False,False,True,False,True,False,True,False,Na,True,False,True,False,False,False,Na,False,False,Na,Na,False,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,average,Na,True,casual,False,True,2,False,True,True,no,True,free,oteTUg7lVM1CEFrq2Z8nLQ,3.5
3742,3742,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,True,1,False,Na,True,Na,Na,no,owO2UkNKk9qrWWd_PTYLDA,3.5
3743,3743,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,oxZmj2rq9U9smW7a6S2nJA,3.0
3744,3744,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,True,True,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,True,True,Na,Na,free,oxb73l504iA68bWdHqymHQ,3.5
3745,3745,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,no,True,False,True,False,True,False,False,False,Na,True,True,False,False,False,False,Na,True,Na,Na,Na,Na,True,False,False,False,False,False,True,False,Na,True,False,False,False,False,True,False,False,average,Na,False,casual,True,True,2,True,Na,True,Na,Na,no,oxig-TT9V2QttAvRqa5WNA,2.5
3751,3751,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,True,Na,True,Na,Na,free,p3DmeeCNz-BdijenlxGI2A,3.0
3758,3758,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,p7v-DfJEtZI2WUvLP-UO-g,3.5
3763,3763,Na,Na,full_bar,True,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,Na,pAqgiVcOY5mPouuEW96R0g,3.5
3768,3768,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,pFUFVB0cPY2wL0Gr4vL3GA,2.0
3771,3771,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,False,False,False,True,True,False,Na,True,False,False,False,False,False,False,False,loud,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,pHDLRIG2Xu1_1mkGAbyEmw,3.5
3773,3773,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,True,False,False,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,dressy,False,True,2,True,Na,False,Na,Na,no,pHpOuNf02eMyhdCnvMQGhg,2.0
3774,3774,Na,Na,full_bar,False,False,False,False,False,False,False,True,False,Na,Na,True,False,True,False,True,False,False,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,True,False,False,Na,True,True,False,False,False,False,False,False,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,pJsJBzOeBIV9pOWMuq-vMw,4.0
3777,3777,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,Na,1,Na,Na,True,Na,Na,Na,pL-Tr6y5hvWG_Ngbzg47DA,4.5
3779,3779,Na,Na,beer_and_wine,True,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,False,False,Na,Na,Na,False,False,Na,Na,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,average,Na,False,casual,False,True,1,False,Na,False,Na,Na,no,pPyg8s0O8JB7bDCaCj398w,4.5
3781,3781,Na,Na,beer_and_wine,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,2,Na,Na,True,Na,True,Na,pSAoDrxX7Q5VRe-7gpDpOw,4.0
3782,3782,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,True,False,False,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,2,False,Na,True,Na,Na,no,pTNatiVBoVnx2w2kwaD66g,3.0
3785,3785,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,True,Na,Na,Na,pUG78UwsExWcmaHW1JL6MA,3.0
3786,3786,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,True,False,False,False,False,loud,Na,False,casual,False,True,2,False,Na,False,Na,Na,no,pV-HcFpaRa7MpmFPKjG9JA,3.5
3793,3793,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,2,Na,Na,False,Na,Na,no,p_2Q6ebOtBOHCpBrvb78lg,3.5
3795,3795,Na,Na,full_bar,False,True,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,free,pajvV_6xebKIE7GBh4Z1xA,3.5
3797,3797,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,no,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,False,1,False,Na,True,Na,Na,no,pcnyZVQKC8_SIqVhhscOxQ,4.5
3800,3800,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,no,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,True,True,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,Na,pgK0mBQLth1C3DubvmWH3w,3.5
3804,3804,Na,Na,full_bar,False,False,False,True,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,False,Na,True,Na,Na,Na,False,Na,False,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,True,True,Na,True,no,plHKBwA18aWeP-TG8DC96Q,3.5
3805,3805,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,pmePpiiObQzWZfgWV2POoQ,3.0
3807,3807,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,True,False,True,False,False,False,False,True,Na,True,False,True,False,False,False,Na,Na,False,Na,Na,Na,False,True,False,False,True,True,False,True,True,True,Na,False,Na,Na,Na,Na,Na,loud,Na,False,casual,False,True,2,True,True,True,no,True,free,pqsNkM5pgbio1x-2HQoefw,3.0
3820,3820,Na,Na,beer_and_wine,True,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,True,True,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,True,2,True,Na,True,Na,Na,free,q0n4I-zqiI47xispOqc1lA,4.0
3821,3821,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,q1XzmZ2afZQ8S7Ka34-xyQ,3.0
3823,3823,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,False,True,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,True,True,no,Na,free,q3KkavNYpcsgbdfeImYzKw,3.5
3830,3830,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,True,False,Na,True,Na,Na,Na,False,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,qELIf4gzE_vlteu7pO7TZg,3.0
3835,3835,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,False,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,no,qIPQBPurlqbi07MmJ1kXTg,3.5
